,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
37755,Après minuit: Entrée 20.-,None,,,,
37756,Quentin Harris et Sandy Rivera.,None,,,,
37757,Copyright,"['disco house', 'vocal house']",,,,
37758,Avant minuit: Entrée Gratuite,None,,,,
37759,Le team Brown S a été créée en 2007. Il regroupe deux amoureux de House Music à savoir Black Martini et Alex Kuem.,None,,,,
37760,le Bypass et pour la Lake Parade.,None,,,,
37761,Brown S a collaboré avec plusieurs artistes du label Defected Records tel que Simon Dunmore,None,,,,
37762,House music,None,,,,
37763,A coté de leur résidence dans différents clubs genevois,None,,,,
37764,Au niveau international,None,,,,
37765,Brown S a eu la chance de jouer lors de la WMC,None,,,,
37766,Toutes les infos sur www.mambobarclub.ch,None,,,,
37767,En dehors de Genève c'est au Liquid Club de Berne,None,,,,
37768,au Zoo du Mad à Lausanne,None,,,,
37769,Brown S est à la base du succès des soirées Tasty qui se déroulent à Genève depuis 2011 et qui regroupent 4 à 5 fois par année 1000 à 1500 personnes avec Brown S accompagné d'un artiste international.,None,,,,
37770,Sam Divine,['deep groove house'],,,,
37771,Brown S a joué pour les plus gros Events de la place comme les Red Zone,None,,,,
37772,Code Club),None,,,,
37773,Chacal & Yakarta,['cubaton'],,,,
37774,HiGH.Fi,None,,,,
37775,Play Lego Bitch,None,,,,
37776,Alæ,['progressive house'],,,,
37777,- EdisonCabrino b2b TeoErmotti,None,,,,
37778,- Matteo Melillo,None,,,,
37779,- Merk,None,,,,
37780,Et'n,None,,,,
37781,Stallo,None,,,,
37782,Pat K.P,None,,,,
37783,Merk,None,,,,
37784,Et'N,None,,,,
37785,LUCIO Malatoid,None,,,,
37786,PAT K.P.,None,,,,
37787,ALAN K.,None,,,,
37788,Ann Clue,None,,,,
37789,Theydream,None,,,,
37790,Deniz Bul,None,,,,
37791,Gigolo Romantico,None,,,,
37792,Lu Siegwart,None,,,,
37793,Maria Blessing,None,,,,
37794,Dilbert,"['classic peruvian pop', 'peruvian rock']",,,,
37795,Cameo,"['chicago soul', 'classic funk rock', 'disco', 'funk', 'funk rock', 'jazz funk', 'memphis soul', 'motown', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",,,,
37796,Isolée,"['balearic', 'deep melodic euro house', 'dub techno', 'float house', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']",,,,
37797,Volt.mar,None,,,,
37798,Ciril Camen,None,,,,
37799,Emeteria,None,,,,
37800,Parabois,None,,,,
37801,Beatniks,None,,,,
37802,Dirt Crew,None,,,,
37803,Grueter & Buergin,None,,,,
37804,Rework,None,,,,
37805,Gigolo Romantic,None,,,,
37806,Alex Niggemann,"['deep disco house', 'deep melodic euro house', 'german techno', 'minimal tech house', 'minimal techno', 'tech house']",,,,
37807,Drifter,None,,,,
37808,Spanks,None,,,,
37809,Abbruchhaus,None,,,,
37810,W4LL-E,None,,,,
37811,Tonga,None,,,,
37812,Indeed),None,,,,
37813,Oben Am Berg,None,,,,
37814,Exlab,None,,,,
37815,8Bit),None,,,,
37816,Niconé,"['deep euro house', 'deep melodic euro house', 'minimal techno', 'tech house', 'tropical house']",,,,
37817,& Local Support Kugl,None,,,,
37818,Stephan Bodzin,"['deep disco house', 'deep euro house', 'deep melodic euro house', 'german techno', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']",,,,
37819,Thalstroem,['deep euro house'],,,,
37820,Yin & Klang,None,,,,
37821,8 Bit Records),None,,,,
37822,Superpitcher,"['microhouse', 'minimal techno']",,,,
37823,Co.Mini,None,,,,
37824,Mitsutek DJ,None,,,,
37825,Michael Mayer,"['deep melodic euro house', 'float house', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']",,,,
37826,John Player,None,,,,
37827,Pa-Tee & Maria Blessing,None,,,,
37828,Friends With Displays,None,,,,
37829,The Stereo Youth,None,,,,
37830,Je Dâvu,None,,,,
37831,Adrian Flavour,None,,,,
37832,Monome & Mitsutek,None,,,,
37833,Pa-Tee & Pbeat,None,,,,
37834,Leeroy Thornhill,['nu skool breaks'],,,,
37835,Sobuth & Weiss,None,,,,
37836,Onur Özer,"['microhouse', 'minimal tech house', 'minimal techno']",,,,
37837,Lexy,None,,,,
37838,Music is Music,None,,,,
37839,Luna City Express,['minimal tech house'],,,,
37840,Jesco Schuck,None,,,,
37841,Doppelt Gemoppelt,None,,,,
37842,Don Williams,"['country', 'country gospel', 'country rock', 'cowboy western', 'mellow gold', 'nashville sound', 'outlaw country', 'traditional country']",,,,
37843,Tobias Becker,None,,,,
37844,And.Id,['minimal tech house'],,,,
37845,Louise,None,,,,
37846,H.O.S.H,"['deep disco house', 'deep euro house', 'deep melodic euro house', 'house', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']",,,,
37847,Diynamic Label Night,None,,,,
37848,novamute,None,,,,
37849,Berlin) Mitsutek,None,,,,
37850,T.Raumschmiere DJ,None,,,,
37851,Baggy Bukaddor,None,,,,
37852,Visuals by Gregel Oirom,None,,,,
37853,Oslo,['orchestral'],,,,
37854,Drumpoet ZH),None,,,,
37855,De Suso,None,,,,
37856,DPC,None,,,,
37857,Poljak,None,,,,
37858,Chaton dj,None,,,,
37859,Benna dj,None,,,,
37860,U-FREQS,None,,,,
37861,P.Bell & Mitsutek,None,,,,
37862,BIG HAIR,None,,,,
37863,Paul Van Dyk,"['disco house', 'edm', 'german techno', 'progressive house', 'progressive trance', 'trance', 'uplifting trance', 'vocal house']",,,,
37864,Horstmeier,None,,,,
37865,Zombidou,None,,,,
37866,Christian Löffler,"['deep melodic euro house', 'float house', 'microhouse', 'minimal techno', 'tech house']",,,,
37867,Limited brothers,None,,,,
37868,Marlon Hoffstadt & HRRSN,None,,,,
37869,Walter June,None,,,,
37870,Dollar Mambo,None,,,,
37871,Guillaume P.,None,,,,
37872,Fred 34,None,,,,
37873,Black Bunker dj's,None,,,,
37874,Emilie Nana,None,,,,
37875,Double You + Jokari,None,,,,
37876,Dim + Eevy,None,,,,
37877,Kartel Klub),None,,,,
37878,Herr Johann,None,,,,
37879,Kadebostan -,None,,,,
37880,Mental Groove),None,,,,
37881,Leisure Options,None,,,,
37882,Massimo Stefanelli -,None,,,,
37883,Bass Warriors),['miami bass'],,,,
37884,Alexandre Eco -,None,,,,
37885,Round Table Knights -,None,,,,
37886,Schnautzi -,None,,,,
37887,Bauchamp / Live -,None,,,,
37888,Viking Music),None,,,,
37889,Larytta -,None,,,,
37890,+ Black Bunker djs,None,,,,
37891,Otavio -,None,,,,
37892,La Vie C'est Facile -,None,,,,
37893,Salvatore Freda -,None,,,,
37894,HEIKO M/S/O,None,,,,
37895,22:00 - 01:00 : MEGABLAST & MAKOSSA,None,,,,
37896,18:00 - 02:00 : MARTIN GIRALDO aka DJ-TAL,None,,,,
37897,22h00 - 1h00 : Metro Area,None,,,,
37898,18h00-22h00: Pascal Viscardi / DEEP HOUSE / RARE GROOVE,None,,,,
37899,Beam rec),None,,,,
37900,Fabien,None,,,,
37901,Tony Sylvester,None,,,,
37902,Midilux),None,,,,
37903,l'Ours,None,,,,
37904,Patrick Podage & Laura Wiesmann,None,,,,
37905,Wiesage,None,,,,
37906,Sonica,['venezuelan rock'],,,,
37907,Mel Mercury,None,,,,
37908,der Dirigent,None,,,,
37909,Slowhands,None,,,,
37910,anima,"['indie psych-rock', 'vapor soul']",,,,
37911,Oliver Eich,None,,,,
37912,Toy-O,None,,,,
37913,Manoletto,None,,,,
37914,TiefenRausch,['euroska'],,,,
37915,Roger Müller,None,,,,
37916,Crazy Daisy,None,,,,
37917,Juicy julz,None,,,,
37918,Branislove,None,,,,
37919,Deep Bros,None,,,,
37920,Basel,['consort'],,,,
37921,Dalibox / MinimalFraktion / Basel,None,,,,
37922,JOE VENDETTA / MinimalFraktion / Grünwerk Rec.,None,,,,
37923,BERLIN,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']",,,,
37924,NESHA / MinimalFraktion,None,,,,
37925,Chris Rockwell / MinimalFraktion / Eidgenoss,None,,,,
37926,DEKO by MINIMALFRAKTION,None,,,,
37927,TiefenRausch / MinimalFraktion,None,,,,
37928,Electrophil Rec.,None,,,,
37929,Schaffhausen,None,,,,
37930,CATWEAZLE / MinimalFraktion,None,,,,
37931,Michael Placke Exquisite Berlin / Shitlabel / Deine Lieblingsraver / Suicide Circus,None,,,,
37932,Universal Dog,None,,,,
37933,KARLSRUHE,None,,,,
37934,JANNI SALPINGIDIS / Durstlöscher,None,,,,
37935,Michael Placke / Exquisite Berlin / Shitlabel / Deine Lieblingsraver / Suicide Circus,None,,,,
37936,SHAKE YOUR BODY,None,,,,
37937,Giomar,['classic peruvian pop'],,,,
37938,MR:I,None,,,,
37939,MATTHIAS SCHAFFHÄUSER,['minimal techno'],,,,
37940,ALAIN SZERDAHELIY,None,,,,
37941,GARCON,None,,,,
37942,Daniel Mehlhart,"['german techno', 'minimal tech house', 'tech house']",,,,
37943,Ada,None,,,,
37944,LAN MUZIC),None,,,,
37945,NIK FRANKENBER VS. JOHN DEPARDY,None,,,,
37946,Jacopo Carreras,None,,,,
37947,Raise,None,,,,
37948,The Frankenberg Show,None,,,,
37949,Wighnomy Brothers,"['deep progressive trance', 'german techno', 'microhouse', 'minimal techno']",,,,
37950,CA),"['crunk', 'deep trap', 'dirty south rap', 'dwn trap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",,,,
37951,DJs: Jussi-Pekka,None,,,,
37952,LIVE: Marc Houle,None,,,,
37953,FIN),None,,,,
37954,MC Fave,None,,,,
37955,Mike Candys.,['pop house'],,,,
37956,Saben [Volkshaus],None,,,,
37957,Marek Hemmann [Freude am Tanzen / DE],None,,,,
37958,Adrian Bergmann [any:ideas],None,,,,
37959,Introvert [KonterBass],None,,,,
37960,Grauwind b2b SYOM,None,,,,
37961,Oliver Koletzki [Stil vor Talent / DE],None,,,,
37962,Joel Fabrice [Volkshaus],None,,,,
37963,John Haden [OnOff Recording],None,,,,
37964,Felipe Puertes b2b Robel [Volkshaus],None,,,,
37965,Introvert,None,,,,
37966,Knuff&Knuff,None,,,,
37967,The M & B Experiment,None,,,,
37968,Remady & Manu-L,None,,,,
37969,Hendrikz,None,,,,
37970,MonNsta,None,,,,
37971,Riotboy b2b Third2Second,None,,,,
37972,Escape From Gravity b2b Introvert.,None,,,,
37973,DJ-Duo Katzentanz,None,,,,
37974,Wasulu Selecta,None,,,,
37975,Pandallougi,None,,,,
37976,Discø Chånnel,None,,,,
37977,Jeff Swings,None,,,,
37978,Alex Sumi,None,,,,
37979,Big T,None,,,,
37980,IMPERIAL TIGER ORCHESTRA,['ethiopian pop'],,,,
37981,DJ F,None,,,,
37982,mimetic & Sigmasix,None,,,,
37983,21:00 Vertical Surround Performance. mimetic,None,,,,
37984,19:40 Vertical Surround Performance. mimetic,None,,,,
37985,SIGMASIX,None,,,,
37986,19:00 Vertical Surround Performance. mimetic,None,,,,
37987,20:20 Vertical Surround Performance. mimetic,None,,,,
37988,Sigmasix,None,,,,
37989,Hopen,None,,,,
37990,Felipe Acevedo,None,,,,
37991,Yann Ou,None,,,,
37992,Mexico/GE),None,,,,
37993,Music's Light:,None,,,,
37994,Alex Kostic,None,,,,
37995,Tunne:,None,,,,
37996,wAFF,"['deep disco house', 'house']",,,,
37997,THEO,None,,,,
37998,Fiber,None,,,,
37999,DRAXON,None,,,,
38000,EMI,None,,,,
38001,Ralf,None,,,,
38002,Rho,None,,,,
38003,Luca Fioretti,None,,,,
38004,Emi,None,,,,
38005,Alexander Cherry,None,,,,
38006,La Suite:,None,,,,
38007,Edison Cabrino b2b Helder,None,,,,
38008,Franz Bianchi,None,,,,
38009,Louie Vega,"['chicago house', 'deep house', 'disco house', 'vocal house']",,,,
38010,Dj Mauri,None,,,,
38011,Onur Özur,None,,,,
38012,Katta,None,,,,
38013,EDDIE#KEY,None,,,,
38014,Specialivery,None,,,,
38015,BELLOMZ,None,,,,
38016,Mess Me,['electro trash'],,,,
38017,NACA,None,,,,
38018,AC204,None,,,,
38019,Maxxi Soundsystem,"['deep disco house', 'deep melodic euro house', 'deep soul house', 'house', 'minimal tech house', 'nu disco']",,,,
38020,Franky Rizardo,None,,,,
38021,Smoking Room:,None,,,,
38022,Mardoch,None,,,,
38023,NOIR,"['chamber psych', 'indie r&b', 'shimmer pop', 'shiver pop']",,,,
38024,Easy,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",,,,
38025,Cubique,None,,,,
38026,zucker-stück,None,,,,
38027,Felix Acaso,None,,,,
38028,Acaso,None,,,,
38029,Dreksler & Haerle LIVE,None,,,,
38030,Felipe & gusto.,None,,,,
38031,Thorsten Hammer,None,,,,
38032,The M&B Experiment,None,,,,
38033,BEN MUETSCH,None,,,,
38034,Visuals von Kollektiv Packungsbeilage,None,,,,
38035,Mihalis Mavros,None,,,,
38036,Jürgen Dobner,None,,,,
38037,Sven Kerkhoff,['deep tech house'],,,,
38038,Der Gekaterte Stiefel,None,,,,
38039,Moritz & Max,None,,,,
38040,Talentfrei Bern,None,,,,
38041,Talentfrei Label,None,,,,
38042,Adrian Bergmann,None,,,,
38043,Talentfrei Records,None,,,,
38044,Talentfrei Official,None,,,,
38045,Lé Berger,None,,,,
38046,Vonderfluh,None,,,,
38047,Stilbruch,None,,,,
38048,Monolix,['hard minimal techno'],,,,
38049,Fabian Binkert,None,,,,
38050,Syndrom,None,,,,
38051,DJ Girl,None,,,,
38052,Miro Pajic,None,,,,
38053,Lazerslut / Berlin,None,,,,
38054,WENOTME,None,,,,
38055,Flavio Calzado,None,,,,
38056,Special guest,None,,,,
38057,Corpataux,None,,,,
38058,Marshall White,None,,,,
38059,WENOTME - Boris Why & Nico,None,,,,
38060,Rene Lahar,None,,,,
38061,miau musik,None,,,,
38062,Cyclic,None,,,,
38063,Kami,None,,,,
38064,DJ Geisha,None,,,,
38065,Maximilian Berg - Official,None,,,,
38066,Thomas A.S.,None,,,,
38067,Chris Rockwell / MinimalFraktion,None,,,,
38068,Kollektiv KlangGut / Katermukke,None,,,,
38069,Minton / MinimalFraktion,None,,,,
38070,BlackForest Underground,None,,,,
38071,DJ Girl / 3,None,,,,
38072,Luzern,None,,,,
38073,Loco Lita / Basel,None,,,,
38074,Royal Muzik RMS,None,,,,
38075,Electrophil Records,None,,,,
38076,Sav,None,,,,
38077,Ro&Mat,None,,,,
38078,SAv,None,,,,
38079,Tobi Hoeppner,None,,,,
38080,das Batz,None,,,,
38081,Manuel Resch,None,,,,
38082,David Cumplido,None,,,,
38083,?! Question & Exclamation Mark,None,,,,
38084,Denis Dzigal LIVE,None,,,,
38085,Soloduo,['classical guitar'],,,,
38086,Andreas Foxx​ & Daniel Demasoni,None,,,,
38087,Spice 52,None,,,,
38088,Harysive,None,,,,
38089,Daitan & Shivan,None,,,,
38090,Mendez & Lombardo,None,,,,
38091,Catnapp​ LIVE,None,,,,
38092,BAR STAGE:,None,,,,
38093,Dino White,None,,,,
38094,Playground,"['alternative rock', 'grunge', 'pop christmas', 'pop rock', 'post-grunge', 'rock']",,,,
38095,MAIN STAGE:,None,,,,
38096,MX-Project,None,,,,
38097,InTakt,['deep downtempo fusion'],,,,
38098,Donnerwetter,None,,,,
38099,Ranno,None,,,,
38100,Sil B,None,,,,
38101,Marquez Ill​,None,,,,
38102,Houseworx,None,,,,
38103,Nabin & RamyRes,None,,,,
38104,WINTERGARTEN:,None,,,,
38105,► NIGHTSOMMAR:,None,,,,
38106,ComaCorp Showcase: Cassatta & Soapy LIVE,None,,,,
38107,Deep Seven,None,,,,
38108,Sakro​,None,,,,
38109,DJ Style & Uni-T,None,,,,
38110,Mind Void LIVE,None,,,,
38111,parkcity,None,,,,
38112,Patrique,None,,,,
38113,► DAYSOMMAR OPEN AIR:,None,,,,
38114,Troy Pierce​,"['german techno', 'microhouse', 'minimal techno', 'tech house']",,,,
38115,Abrocybe,None,,,,
38116,Kent Brockmen LIVE,None,,,,
38117,Wobham LIVE,None,,,,
38118,The Bad Rabbit,None,,,,
38119,Franco Bianco​ LIVE+DJ Set,None,,,,
38120,Miss Golden G & Crotek,None,,,,
38121,Tigris & Neustadtneurothiker,None,,,,
38122,Ivan R,None,,,,
38123,ENTRÉE FLOOR:,None,,,,
38124,Dread-J,None,,,,
38125,Perry Pierce,None,,,,
38126,Techno/Tech House Floor:,None,,,,
38127,Fabian Reichelt & Raycoux Jr,None,,,,
38128,Electro Floor:,None,,,,
38129,F.O.O.L,None,,,,
38130,Overwerk,"['brostep', 'catstep', 'chillstep', 'complextro', 'edm', 'electro house', 'glitch', 'tracestep']",,,,
38131,JCX,None,,,,
38132,Minimal/House Floor:,None,,,,
38133,DJ Sticka,None,,,,
38134,Emanuel La Roche,None,,,,
38135,Lu K,None,,,,
38136,Dada Und Cosili Live,None,,,,
38137,Darek),None,,,,
38138,Multivitamins),None,,,,
38139,Lazy Mouth,None,,,,
38140,Franco Bianco Fucking Alive,None,,,,
38141,Der Schlechte Einfluss,None,,,,
38142,Der Schmeisser,None,,,,
38143,Fulvio Calà,None,,,,
38144,Beni Jacksen,None,,,,
38145,Matt Grey,None,,,,
38146,Michel Degen b2b Atila,None,,,,
38147,ItaloJohnson,None,,,,
38148,Michel Sacher,None,,,,
38149,Adrian Bermudez,None,,,,
38150,Torn,None,,,,
38151,Gregster Browne,None,,,,
38152,Svart,"['black death', 'charred death']",,,,
38153,Elias 308,None,,,,
38154,Molly,"['bow pop', 'celtic punk', 'celtic rock', 'comic', 'pop punk', 'punk', 'skate punk']",,,,
38155,Lorik,None,,,,
38156,Miiir,None,,,,
38157,Seb Mara,None,,,,
38158,Synthquest,None,,,,
38159,Domingo Romero b2b Michel Sacher,None,,,,
38160,Me & My Monkey,None,,,,
38161,SCRATCHOPHONE ORCHESTRA // electroswing live / FR,None,,,,
38162,DJ ROUNI // electro swing / CH,None,,,,
38163,DJ MITCH // old school swing / CH,None,,,,
38164,GRANT LAZLO // electroswing / FR,None,,,,
38165,MITIKAL // dnb jump up,None,,,,
38166,HIGHMAN // dnb jungle jump up,None,,,,
38167,Nicky Blackmarket // dnb jump up / UK,None,,,,
38168,AGRO /// UK,None,,,,
38169,MC PAPS // Mc / GE,None,,,,
38170,DJ MITCH // swing old school / GE,None,,,,
38171,DJ ROUNI // electro-swing / GE,None,,,,
38172,EUGENE THE CAT // electro-swing live / AUS,None,,,,
38173,ABRAHAM LICORNE // electro-swing / GE,None,,,,
38174,MITIKAL // drum & bass / GE,None,,,,
38175,PAPS // MC / GE,None,,,,
38176,BASS BROTHERS // drum & bass / PRT,None,,,,
38177,GUNMAN // drum & bass / BE,None,,,,
38178,VACUUM // jump up / Lux,None,,,,
38179,zouk bass dj set / PERU,None,,,,
38180,NIRSO // electro tropical sonido tropico dj set / BR,None,,,,
38181,GROOVAH // cumbia funk / GE,None,,,,
38182,electro live / PERU,None,,,,
38183,NOVALIMA // afro-peruvian,None,,,,
38184,tropical bass,None,,,,
38185,EL COLLERA // cumbia digital,None,,,,
38186,KITTEN AND THE HIP// electro-swing live / UK,None,,,,
38187,DJ JELLY ROLL,None,,,,
38188,LITTLE LION & DEEP SOUL,None,,,,
38189,THE SKATALITES,"['dub', 'reggae', 'rock steady', 'roots reggae', 'ska', 'ska punk', 'ska revival']",,,,
38190,GREEN SYSTEM,None,,,,
38191,MC STONE // Neurocide / CH),None,,,,
38192,SONO PIRATE UNIT CREW // SPU,None,,,,
38193,Phace // Neosignal,None,,,,
38194,Drum & Bass : Kalvingrad:,None,,,,
38195,NickBee // Invisible recordings,None,,,,
38196,Audiotrix / FR,None,,,,
38197,METRIK TEKNOMAD // Astrofonik,None,,,,
38198,Rottun,None,,,,
38199,Hardtek / Raggatek / Tribecore : Zoo,None,,,,
38200,PYTHIUS // Blackout,None,,,,
38201,Critical / UK,None,,,,
38202,ARNAUD VINTAGE // Vintage records / FR,None,,,,
38203,FLOXYTEK // Diable au corps,None,,,,
38204,IXINDAMIX // SP 23,None,,,,
38205,Virus,"['dubstep', 'grime']",,,,
38206,Mindtrick / NL,None,,,,
38207,Welcome / FR,None,,,,
38208,VANDAL // Kaotik Records / FR,None,,,,
38209,Bad Taste / UA,None,,,,
38210,Teklicit Marsatek / FR,None,,,,
38211,Techno : Makhno,None,,,,
38212,JOHNNY OSBOURNE // reggae / JAM,None,,,,
38213,OMAR PERRY // reggae / JAM,None,,,,
38214,+ VERY SPECIAL GUEST,None,,,,
38215,SKANKIN' SOCIETY // GE,None,,,,
38216,Backing band : THE HOMEGROWN BAND,None,,,,
38217,Tropic Of Cancer,"['grave wave', 'mandible', 'nu gaze']",,,,
38218,KABAKA PYRAMID & THE BEBBLE ROCKERS,None,,,,
38219,LITTLE LION SOUND,None,,,,
38220,BRAIN DAMAGE FEAT WILLI WILLIAMS,None,,,,
38221,SUPANOVA,None,,,,
38222,JAH WORK SOUND,None,,,,
38223,TIT / CH,None,,,,
38224,Visuals by: VJ LUPIN & GERTRUDE TUNING // FR & CH,None,,,,
38225,Douster // Sound Pellegrino,None,,,,
38226,SCHNAUTZI // Argent Sale / CH,None,,,,
38227,FLORE // POLAAR / FR,None,,,,
38228,HIDDEN PEAKS // Argent Sale,None,,,,
38229,MC Stone // Neurocide / Fribourg,None,,,,
38230,Dser / Dark Manoeuvres / GE,None,,,,
38231,Rollin John // Divercity / Zurich,None,,,,
38232,Lynx // Hospital - Detail / UK,None,,,,
38233,Visuels: Gertrude Tuning // Argent Sale / CH,None,,,,
38234,Loccomotion // Argent Sale / CH,None,,,,
38235,DJS G-Swing // swing / CH,None,,,,
38236,DJ Mitch // swing / GE,None,,,,
38237,DJ Mibor // electroswing / SP,None,,,,
38238,DJ Rouni // electroswing / GE,None,,,,
38239,Bomba Titinka // electroswing live / IT,None,,,,
38240,Drisco // GE,None,,,,
38241,Big T // Subtl / GE,None,,,,
38242,Vacuum // Biological beats / LUX,None,,,,
38243,Mitikal // Sinister,None,,,,
38244,Drum That Bass / CH,None,,,,
38245,City Flow / SLY INK,None,,,,
38246,Skywalker // GE,None,,,,
38247,Turno // Low down deep / UK,None,,,,
38248,DJ Mitch,None,,,,
38249,Senor Zazou,None,,,,
38250,Kiwistar,['electro swing'],,,,
38251,Dser,None,,,,
38252,Gregor Dubster,None,,,,
38253,Dope Ammo &Shaddy MC,None,,,,
38254,Ubik,None,,,,
38255,Don Malastas,None,,,,
38256,World Wide Connects / GE,None,,,,
38257,Drime // Hexagon Dubs / UK,None,,,,
38258,MC Skywalker // GE,None,,,,
38259,Carlo Malito // IT,None,,,,
38260,Harris Kale // Deep Fuzz / CH,None,,,,
38261,Tomorrow is Today / GE,None,,,,
38262,Malki // Deep Fuzz,None,,,,
38263,Rekah // CBK,None,,,,
38264,TBC!,None,,,,
38265,Gertrude Tuning,None,,,,
38266,Lago,None,,,,
38267,Gunman & Judah,None,,,,
38268,Blackley,['jump up'],,,,
38269,Propz & Rowney,None,,,,
38270,Mitika,None,,,,
38271,MC Paps,None,,,,
38272,MC Skywalker,None,,,,
38273,Voltage,['grime'],,,,
38274,Jaydan,['jump up'],,,,
38275,Anand B,None,,,,
38276,Rekah,None,,,,
38277,Harris Kale,None,,,,
38278,Tarpon,None,,,,
38279,Malki,None,,,,
38280,Shake It Maschine // Tomorrow is Today / BIENNE,None,,,,
38281,Visuels: Gertrude Tuning // Argent Sale / GE,None,,,,
38282,Schnautzi // Argent Sale / GE,None,,,,
38283,Lemonick // Argent Sale / Couleur 3,None,,,,
38284,Mr Pigman // Tomorrow is Today / BIENNE,None,,,,
38285,VD,None,,,,
38286,perlon / CHILI,None,,,,
38287,Dandy Jack ET LE SERPENT QUI DANSE // ruta5,None,,,,
38288,tsacK ET FIL // Volt bar / CH,None,,,,
38289,DARKSIDE,['downtempo'],,,,
38290,Von-D,"['deep big room', 'progressive electro house']",,,,
38291,Muller System,None,,,,
38292,Big-T,None,,,,
38293,DJ Highman,None,,,,
38294,Dj Rolla,None,,,,
38295,Oxsa,None,,,,
38296,Arno Vintage,None,,,,
38297,BOUNCE !!! live,None,,,,
38298,DJ DOSQ,None,,,,
38299,ALGORYTHMIK live,None,,,,
38300,DJ FAFF,None,,,,
38301,FRED,"['christian christmas', 'gospel']",,,,
38302,+ GUILLAUME P / Ge,None,,,,
38303,Dance Classics & Disco,None,,,,
38304,DJ CELLSKI,None,,,,
38305,CAPE TOWN EFFECTS,None,,,,
38306,Mah-Mood,None,,,,
38307,Vlad,None,,,,
38308,Riddler,None,,,,
38309,Gaston,['mashup'],,,,
38310,PazTeQ,None,,,,
38311,MR RIDDLER,None,,,,
38312,BASSMENT!,None,,,,
38313,MANS1,None,,,,
38314,Mr Mendel,None,,,,
38315,DJ WU3,None,,,,
38316,NESTOR KEA,None,,,,
38317,DJ ORDOEUVRE,None,,,,
38318,THE LEGISTS,None,,,,
38319,Rom Beads,None,,,,
38320,The Hiiters,None,,,,
38321,The Pirates,None,,,,
38322,BACALAO - live,None,,,,
38323,OP9 - live feat. Air Bacha,None,,,,
38324,JANSKI BEEEATS - live,None,,,,
38325,visuel : ABSÜRDA vjing,None,,,,
38326,Un Je-Ne-Sais-Quoi / F),None,,,,
38327,NIXX,None,,,,
38328,Marco Repetto live,None,,,,
38329,Stasis Recordings,None,,,,
38330,Sinneswandel),None,,,,
38331,Senzen,None,,,,
38332,Sirion Rec.,None,,,,
38333,Eramina),None,,,,
38334,Andi Deutsch,None,,,,
38335,Akowa,None,,,,
38336,Matthew Dekay,['deep progressive trance'],,,,
38337,A.M,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'tropical house']",,,,
38338,Chaim,None,,,,
38339,VILLABOSSO,None,,,,
38340,EMRE ECE,None,,,,
38341,Pedro Pereira,None,,,,
38342,Bonny & Clyde - BonnyClydezh,None,,,,
38343,Gregorylla & Poljak,None,,,,
38344,Neljane,None,,,,
38345,MIRCO MENDOSTA,None,,,,
38346,SIOPIS,['minimal tech house'],,,,
38347,Ena Lind,None,,,,
38348,Mats Lindström,None,,,,
38349,Lee Fraser,None,,,,
38350,Yasunao Tone,"['electroacoustic improvisation', 'lowercase']",,,,
38351,Gregory Whitehead,None,,,,
38352,Graham Lambkin,None,,,,
38353,Government Alpha,None,,,,
38354,Xavier Quérel,None,,,,
38355,Florian Hecker,"['glitch', 'lowercase']",,,,
38356,Jet Himiko,None,,,,
38357,Guitar Wolf,"['garage rock', 'j-rock', 'punk blues']",,,,
38358,JK Flesh,['mandible'],,,,
38359,Blodvite,None,,,,
38360,analsticks,None,,,,
38361,John Hegre,None,,,,
38362,Altar of Flies,"['noise', 'rock noise']",,,,
38363,J.P. Gross,None,,,,
38364,H.J. Roedelius,None,,,,
38365,Madame Patate,None,,,,
38366,Gwyn Wurst,None,,,,
38367,Mariachi,"['bolero', 'grupera', 'mariachi', 'ranchera', 'regional mexican']",,,,
38368,Stefan Roigk,None,,,,
38369,Klimperei,None,,,,
38370,Schlaasss,None,,,,
38371,Joseph Hammer,None,,,,
38372,Hedoromeruhen,None,,,,
38373,Daisuke Ichiba,None,,,,
38374,SMEGMA,['german oi'],,,,
38375,Yan Jun),['chinese indie rock'],,,,
38376,Yuen Chee Wai,None,,,,
38377,Kiko C. Esseiva,None,,,,
38378,Nate Young,None,,,,
38379,Blackphone666,None,,,,
38380,Leif Elggren,['lowercase'],,,,
38381,Far East Network,None,,,,
38382,Aluk Todolo,"['avantgarde metal', 'blackgaze', 'drone metal', 'post-doom metal', 'voidgaze']",,,,
38383,Evil Moisture,None,,,,
38384,VOMIR,['noise'],,,,
38385,Sugarcraft,None,,,,
38386,Sajjanu,None,,,,
