,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
34828,Dj Sam,None,None,,,
34829,Pretty Pink,None,None,,,
34830,Ehrlich & Redlich,None,None,,,
34831,Sebastien,"['baroque', 'classical', 'classical christmas', 'romantic']","{'rai', 'son', 'chanson', 'baroque', 'rap', 'rock'}",,,
34832,Ray Douglas,None,None,,,
34833,Alex Schulz,"['deep tropical house', 'tropical house']",None,,,
34834,Tough Love,"['deep groove house', 'disco house', 'grime', 'house', 'tropical house', 'uk garage']","{'pop', 'soul', 'tone', 'rap', 'romantic'}",,,
34835,Gray Gravity,None,None,,,
34836,Freddy Verano,"['deep tropical house', 'tropical house']",None,,,
34837,Herr Vogel,None,None,,,
34838,Emil Berliner,"['deep euro house', 'deep melodic euro house']",None,,,
34839,Möwe,"['deep euro house', 'deep tropical house', 'tropical house']",None,,,
34840,DJ SAM,None,None,,,
34841,Deepend,['deep tropical house'],None,,,
34842,Hugel,None,None,,,
34843,Yannick Müller,None,None,,,
34844,Tom Pusch,None,None,,,
34845,A Bordo,None,None,,,
34846,Nils Fraser,None,None,,,
34847,MBP,None,{'rap'},,,
34848,V Stax,None,None,,,
34849,Wolfskind,None,None,,,
34850,DJ Sam,None,None,,,
34851,Yall,None,"{'electro', 'tropical', 'tropical house', 'deep house', 'house', 'son', 'pop', 'rap', 'electropop', 'dancehall'}",,,
34852,Plastik Funk,['pop house'],None,,,
34853,Felon,['deep groove house'],"{'emo', 'rai', 'son', 'pop', 'rap', 'ska'}",,,
34854,INMIND,None,None,,,
34855,Mirco Niemeier,['deep euro house'],None,,,
34856,Topic,"['deep german pop rock', 'tropical house']",{'rap'},,,
34857,Julius Abel,['deep tropical house'],None,,,
34858,Piasa,None,"{'rap', 'rai', 'son'}",,,
34859,SuMan & Placebo,None,None,,,
34860,Calvo,"['deep big room', 'deep groove house', 'deep tropical house', 'house', 'tropical house']",{'rap'},,,
34861,Lara Valentina,None,None,,,
34862,Wandervogel,None,"{'rap', 'ska'}",,,
34863,David K.,None,None,,,
34864,Sonny Vice,None,None,,,
34865,Alex Price,None,"{'emo', 'rap', 'son'}",,,
34866,J-Kin,None,None,,,
34867,Nikolas Haelg,None,None,,,
34868,De Hofnar,"['deep tropical house', 'tropical house']",None,,,
34869,Abordo,None,None,,,
34870,Nils Hoffmann,"['deep euro house', 'deep melodic euro house', 'deep minimal techno']",None,,,
34871,Naxxos,"['deep tropical house', 'tropical house']",None,,,
34872,Stereo Express,"['deep euro house', 'deep minimal techno', 'tropical house']",None,,,
34873,Ben Ashton,None,None,,,
34874,Anna Ullrich,None,None,,,
34875,Alekk & Twitch Jakob,None,None,,,
34876,Zwette,"['deep tropical house', 'tropical house']","{'rap', 'ska', 'son'}",,,
34877,Janiz,None,None,,,
34878,Tinush,['deep euro house'],None,,,
34879,Jack & Jus,None,None,,,
34880,Jose Maria Ramon,None,None,,,
34881,MAURO VILLAREALE,None,None,,,
34882,FABRi,"['italian arena pop', 'italian hip hop', 'italian pop']",None,,,
34883,Jaxson Owens,None,{'son'},,,
34884,Francis Mallo,None,None,,,
34885,Enzo lo Conte,None,None,,,
34886,Dani Greco a.k.a DKI,None,None,,,
34887,MATT MANIK,None,None,,,
34888,Fabio Florido,None,None,,,
34889,DELANO,"['dance pop', 'pop', 'post-teen pop', 'strut']",None,,,
34890,George Morel,None,None,,,
34891,Roger Sanchez,"['disco house', 'house', 'tech house', 'tribal house', 'vocal house']","{'rap', 'dub', 'son'}",,,
34892,Florian Kunicke,None,None,,,
34893,Tableturner duo,None,None,,,
34894,Ree-Flex,None,None,,,
34895,GREG & FREAZA aka THE HEAVYHITTERZ,None,None,,,
34896,Mambo Chick,None,None,,,
34897,Skiing,None,None,,,
34898,Cobeia,None,None,,,
34899,Woolfy vs PROJECTIONS,['balearic'],None,,,
34900,& MORE TBC...,None,None,,,
34901,re-edits,None,None,,,
34902,chicago house et plus si affinités ;-),None,{'house'},,,
34903,disco,"['emo', 'pop punk', 'vegas indie']","{'blues', 'emo', 'synthpop', 'disco house', 'swing', 'big band', 'gospel', 'soul', 'salsa', 'techno', 'post-disco', 'disco', 'son', 'soca', 'rock', 'ska', 'tone', 'electro', 'pop', 'pop rock', 'new wave', 'rai', 'house', 'latin', 'rap', 'garage house', 'funk', 'timba'}",,,
34904,Little,"['dance pop', 'pop', 'post-teen pop', 'talent show']","{'rap', 'son'}",,,
34905,Mme Trash,None,None,,,
34906,bossa,None,"{'blues', 'tropical', 'samba', 'rai', 'punk', 'pop', 'ska', 'rap', 'stride', 'orchestral', 'cool jazz', 'funk', 'tone', 'bossa nova', 'jazz'}",,,
34907,tropicalia / dj,None,None,,,
34908,post dubstep,None,"{'step', 'dub', 'dubstep'}",,,
34909,60's/70's brazilian grooves,None,{'brazilian'},,,
34910,DISCOTECARIO DOCA,None,None,,,
34911,cosmos uk & fresh 80's / dj,None,None,,,
34912,Cosmo Color,None,None,,,
34913,Pandallougi & Mont_Coco,None,None,,,
34914,WTF & Bonus Beats,None,None,,,
34915,LOUISAHHH!!!,['destroy techno'],None,,,
34916,PARIS,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'tracestep']",None,,,
34917,NIK BÄRTSCH,"['dark jazz', 'fourth world']",None,,,
34918,Daniel Avery B2B Roman Flügel,None,None,,,
34919,Pete Rock,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'turntablism']","{'jazz rap', 'rap', 'soul', 'latin', 'rock', 'ska', 'jazz'}",,,
34920,Session Victim,"['balearic', 'chicago house', 'deep disco house', 'deep house', 'deep soul house', 'float house', 'indie jazz', 'microhouse', 'minimal tech house', 'nu disco']",None,,,
34921,Araabmuzik,"['electronic trap', 'vapor twitch']",None,,,
34922,SPOR,None,None,,,
34923,Mumdance,"['bass music', 'fluxwork', 'moombahton']",None,,,
34924,Scuba,"['bass music', 'dubstep', 'future garage', 'microhouse', 'minimal techno', 'tech house', 'uk garage']",None,,,
34925,THE Juan Maclean,"['alternative dance', 'balearic', 'dance-punk', 'electroclash', 'indietronica', 'new rave', 'nu disco']",None,,,
34926,Tom Trago,"['deep soul house', 'float house']",None,,,
34927,Koreless,"['bass music', 'future garage', 'wonky']",None,,,
34928,Boston Bun B2B Busy P,None,None,,,
34929,Ngly,['outsider house'],None,,,
34930,Para One B2B Curses,None,None,,,
34931,J ROCC,"['alternative hip hop', 'turntablism']",None,,,
34932,Palms Trax,"['chicago house', 'deep soul house', 'detroit techno', 'float house', 'minimal tech house', 'outsider house']",None,,,
34933,Oliver Hafenbauer & MANY MORE...,None,None,,,
34934,GENER8ION,['escape room'],None,,,
34935,François K,['deep house'],None,,,
34936,IL,None,"{'latin', 'rap', 'ska', 'son'}",,,
34937,Club Cheval,None,"{'rai', 'son', 'house', 'rap', 'rock', 'world'}",,,
34938,Radiorifle,None,None,,,
34939,Jam City,"['bass music', 'escape room', 'float house', 'fluxwork', 'future garage', 'indie r&b', 'mandible', 'minimal dubstep', 'outsider house', 'vaporwave']",None,,,
34940,BAUCHAMP,None,None,,,
34941,LUCKY PAUL,['deep disco house'],None,,,
34942,L-Vis 1990,"['bass music', 'future garage']",None,,,
34943,Monoplage & ECO,None,None,,,
34944,IGGY,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']",None,,,
34945,SUPERMAFIA VJ'S,None,None,,,
34946,BOY-8.BIT,"['destroy techno', 'fidget house']",None,,,
34947,Van Hai,['minimal melodic techno'],None,,,
34948,DJ Volta,None,None,,,
34949,THIS LINE-UP WILL BE FREE OF CHARGES ON PLACE DE L'EUROPE,None,None,,,
34950,AKA AKA,None,None,,,
34951,Das Hutwerk,None,None,,,
34952,LUKE SANTOS,None,None,,,
34953,DJERRY C,None,None,,,
34954,Hula Honeys),['hawaiian'],None,,,
34955,Andy Stott,['dub techno'],None,,,
34956,live),"['christian christmas', 'world worship', 'worship']",None,,,
34957,UK,None,"{'rap', 'ska', 'disco', 'rai'}",,,
34958,Laurel Halo,"['ambient', 'bass music', 'drone', 'escape room', 'fluxwork', 'fourth world', 'gauze pop', 'glitch', 'grave wave', 'hauntology', 'indie r&b', 'mandible', 'microhouse', 'outsider house', 'vaporwave', 'witch house']",None,,,
34959,-BlueSofa,None,None,,,
34960,-Looft,None,None,,,
34961,-Baumeister,None,None,,,
34962,Nik! & Baumeister,None,None,,,
34963,Ninja Tune),None,None,,,
34964,USA,None,"{'blues', 'emo', 'house music', 'country', 'raï', 'gospel', 'soul', 'techno', 'disco', 'son', 'rock', 'ska', 'tone', 'tropical', 'pop', 'rhythm and blues', 'jazz', 'industrial', 'rai', 'house', 'latin', 'rap', 'world', 'funk'}",,,
34965,Daedelus,"['alternative hip hop', 'bass music', 'chillwave', 'drill and bass', 'fluxwork', 'glitch', 'glitch hop', 'indie r&b', 'indietronica', 'intelligent dance music', 'microhouse', 'ninja', 'trip hop', 'turntablism', 'vaporwave', 'wonky']","{'rap', 'rai'}",,,
34966,Georg Gatsas,None,None,,,
34967,Zomby,"['bass music', 'chillwave', 'detroit techno', 'dubstep', 'electronic', 'escape room', 'float house', 'fluxwork', 'future garage', 'glitch', 'hardcore techno', 'indie r&b', 'indietronica', 'intelligent dance music', 'mandible', 'microhouse', 'minimal techno', 'ninja', 'outsider house', 'uk garage', 'vaporwave', 'wonky']",None,,,
34968,Baumeister,None,{'rap'},,,
34969,Mitsutek,None,None,,,
34970,Monome,None,"{'rap', 'son'}",,,
34971,Theo Parrish,"['acid house', 'chicago house', 'deep house', 'deep soul house', 'detroit techno', 'float house', 'microhouse', 'outsider house', 'techno']","{'rap', 'house music', 'deep house', 'house'}",,,
34972,Bibio,"['alternative dance', 'chamber pop', 'chillwave', 'downtempo', 'electronic', 'freak folk', 'indie folk', 'indie pop', 'indie r&b', 'indietronica', 'microhouse', 'neo-psychedelic', 'new rave', 'nu gaze', 'shimmer pop']",{'rap'},,,
34973,.Suffix support,None,None,,,
34974,Jose Parra,"['cante flamenco', 'flamenco']",None,,,
34975,+guest,"['alternative dance', 'indie pop', 'indietronica', 'la indie', 'shimmer pop']",None,,,
34976,Garçon Sauvage,None,None,,,
34977,DJ Alexio,None,None,,,
34978,Josè Parra,"['cante flamenco', 'flamenco']",None,,,
34979,Charles Meyer and Josè Parra,None,None,,,
34980,G!L Everest and guest.,None,None,,,
34981,José Parra,"['cante flamenco', 'flamenco']",None,,,
34982,Dj Nick Harvey,None,None,,,
34983,G!L Everest and guest,None,None,,,
34984,Dj La Luna,None,None,,,
34985,Dj Niki,['dubsteppe'],None,,,
34986,DeeVerso,None,None,,,
34987,Bird aka Pat Muvembe,None,None,,,
34988,Frango,None,None,,,
34989,Sven Tasnadi,None,None,,,
34990,Mirkovich,None,None,,,
34991,GOGO,"['contemporary jazz', 'indie jazz', 'nu jazz']",None,,,
34992,Dan Noël,None,None,,,
34993,Simon Li,None,None,,,
34994,TEKNOLOGIK Present :,None,None,,,
34995,Dj Myah,None,None,,,
34996,Dilusso,None,None,,,
34997,Dino,['turbo folk'],{'rap'},,,
34998,Flavio Reinhardt,None,None,,,
34999,Terzini Bros,None,None,,,
35000,Swosch,None,None,,,
35001,Vitek,None,{'rap'},,,
35002,Dario Friberg / Voltec / Flavius Tadeus,None,None,,,
35003,Mark Lemington / DB / Voltec / Flavius Tadeus,None,None,,,
35004,Mark Lemigton,None,None,,,
35005,Flavius Tadeus,None,None,,,
35006,Voltec,None,None,,,
35007,DB,None,"{'rap', 'ska', 'dub'}",,,
35008,Mike Teixeira,None,None,,,
35009,Jecko Kay,None,None,,,
35010,DJ Voltec & DJ Flavius Tadeus,None,None,,,
35011,DJ Voltec,None,None,,,
35012,Support by Haelg & Gerosa and Guests,None,None,,,
35013,DENNIS KRUISSEN,['deep tropical house'],None,,,
35014,Visuals by Aaawesome Colors,None,None,,,
35015,Krankbrother,None,None,,,
35016,Perel,None,None,,,
35017,Ghoster,None,"{'rap', 'ska'}",,,
35018,Lefthand,None,None,,,
35019,Detroit Swindle,"['chicago house', 'deep disco house', 'deep house', 'deep soul house', 'disco house', 'float house', 'house', 'minimal tech house']",None,,,
35020,Sam Feldt,"['big room', 'deep tropical house', 'edm', 'electro house', 'house', 'pop', 'tropical house']","{'idm', 'emo', 'son', 'rap', 'chill-out', 'ska', 'tone'}",,,
35021,Haelg & Gerosa,None,None,,,
35022,Support:,None,None,,,
35023,Hermann,None,"{'rap', 'ska', 'rai', 'son'}",,,
35024,F.A.B.,"['british invasion', 'classic rock', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock']",None,,,
35025,SEXOMODULAR,None,None,,,
35026,Marc Romboy,"['deep disco house', 'deep euro house', 'deep melodic euro house', 'german techno', 'house', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house', 'techno']",{'rap'},,,
35027,Noir Music,None,None,,,
35028,Einmusik,"['deep euro house', 'deep melodic euro house', 'german techno', 'microhouse', 'minimal techno', 'tech house']",None,,,
35029,The Toyboys,None,None,,,
35030,Sandro Aguello,None,None,,,
35031,Katermukke),None,None,,,
35032,Maniezzl,None,None,,,
35033,AT),"['emo', 'pop punk', 'vegas indie']",None,,,
35034,Salzburg,"['consort', 'deep orchestral']","{'emo', 'son', 'black metal', 'metal', 'baroque', 'latin', 'rap', 'ska'}",,,
35035,RAY HERLITZ,None,None,,,
35036,TOBIAS BIENZ Kostüm & Ausstattung HENRIETTE HERM Musik DJ Ray CITO Video & Visuals BENJAMIN BURGER Kommunikation KAJA EGGENSCHWILER,None,None,,,
35037,DIMITRI STAPFER,None,None,,,
35038,Von und mit BENJAMIN BURGER,None,None,,,
35039,MADIA SABIROWA,None,None,,,
35040,METRIK,"['brostep', 'catstep', 'chillstep', 'drum and bass', 'house', 'jump up', 'jungle', 'liquid funk', 'neurofunk']",None,,,
35041,DUBNIUM,None,None,,,
35042,PULSAAR,['deep liquid'],None,,,
35043,Dynamite MC,"['drum and bass', 'jungle']",None,,,
35044,Fred V & Grafix,"['catstep', 'chillstep', 'drum and bass', 'edm', 'house', 'liquid funk']",None,,,
35045,ODESZA,"['chillwave', 'edm', 'indietronica', 'ninja', 'tropical house']",None,,,
35046,Craft Spells,"['alternative dance', 'chillwave', 'dream pop', 'indie dream pop', 'indie garage rock', 'indie pop', 'indie psych-rock', 'indietronica', 'neo-psychedelic', 'noise pop', 'nu gaze', 'preverb', 'shimmer pop', 'shiver pop']",None,,,
35047,Teheran/Berlin),None,None,,,
35048,Jurassic FightClub,None,None,,,
35049,TV Rocks,None,None,,,
35050,Gernot Modeselektor,None,None,,,
35051,Martin Waslewski,['deep melodic euro house'],None,,,
35052,Super Flu,"['deep disco house', 'deep euro house', 'deep melodic euro house', 'house', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house', 'tropical house']",None,,,
35053,Hanne & Lore,"['deep euro house', 'tech house']",None,,,
35054,Kap Bambino,"['alternative dance', 'dance-punk', 'electro trash', 'electroclash', 'new rave']","{'rock', 'punk', 'rap', 'rai'}",,,
35055,Support: Dramaqueen & Capitain Elaine,None,None,,,
35056,DJ W!ld,"['deep disco house', 'minimal tech house']",None,,,
35057,JOHAN NOVACEK,None,None,,,
35058,Gamper & Dadoni,"['deep tropical house', 'tropical house']",None,,,
35059,Bernoise,None,{'noise'},,,
35060,Matjia,None,None,,,
35061,Schmerol,None,None,,,
35062,Andreas Ramos,None,None,,,
35063,Rumlaut,None,None,,,
35064,Todo,"['banda', 'regional mexican pop']","{'rap', 'ska'}",,,
35065,Schmerol',None,None,,,
35066,Rolf Imhof,None,None,,,
35067,Bro'kapella,None,None,,,
35068,Louh,None,None,,,
35069,Lukino,None,None,,,
35070,San Marco,['deep orchestral'],"{'rap', 'son'}",,,
35071,Mario Zar,None,None,,,
35072,Christopher Power ALL NIGHT LONG,None,None,,,
35073,DJ Rocca,None,None,,,
35074,Djazzy,None,{'jazz'},,,
35075,Victor L,None,None,,,
35076,Ellen Allien,"['detroit techno', 'electroclash', 'electronic', 'german techno', 'microhouse', 'minimal techno', 'tech house']","{'electro', 'emo', 'minimal', 'house', 'son', 'trance', 'rap', 'microhouse', 'ska', 'acid house', 'techno', 'intelligent dance music'}",,,
35077,Camea,None,None,,,
35078,Pearson Sound,"['bass music', 'dubstep', 'float house', 'fluxwork', 'future garage', 'outsider house', 'uk garage']",{'son'},,,
35079,Mosaic,"['anthem worship', 'christian uplift', 'worship']",{'rap'},,,
35080,Agonis,None,"{'rap', 'rai'}",,,
35081,Exos,['dub techno'],None,,,
35082,трип - ISL),None,None,,,
35083,Adam Port,"['deep disco house', 'deep melodic euro house']",None,,,
35084,&ME,"['alternative metal', 'metalcore', 'pixie', 'pop punk', 'screamo']",None,,,
35085,Reznik,None,"{'pop', 'latin', 'rap', 'ska'}",,,
35086,Spanks!,None,None,,,
35087,miniCLUB: Raise & Morard,None,None,,,
35088,Oliver Hafenbauer,None,None,,,
35089,Kassem Mosse,"['bass music', 'detroit techno', 'dub techno', 'float house', 'fluxwork', 'footwork', 'fourth world', 'mandible', 'microhouse', 'minimal dub', 'minimal techno', 'outsider house', 'techno']",None,,,
35090,miniCLUB X Alma Negra,None,None,,,
35091,Chris Schwarzwälder,None,None,,,
35092,Thomas Melchior,None,None,,,
35093,Âme Live,None,None,,,
35094,miniCLUB X HWSD: Max Vaahs & Cedric Dekowski all night long,None,None,,,
35095,Jamie Shar,None,None,,,
35096,S. A. M. & Malin Génie,None,None,,,
35097,Mandar aka Lazare Hoche,None,None,,,
35098,Gomorra,None,{'rap'},,,
35099,miniCLUB: Timnah Sommerfeldt & Dubois,None,None,,,
35100,miniCLUB X LaMain:,None,None,,,
35101,Hinterhof),None,None,,,
35102,01:00 - End Kombé & Mafou,None,None,,,
35103,03:30 - End Jeff Mills,None,None,,,
35104,23:00 - 01:30 Jamie Shar,None,None,,,
35105,01:30 - 03:30 Agonis,None,None,,,
35106,Hinterhof Bar,None,None,,,
35107,Mira,['classical'],"{'rap', 'ska', 'rai'}",,,
35108,Steffi,None,None,,,
35109,Multitask,None,None,,,
35110,Malicious Joy,None,None,,,
35111,Zoe Xenia,None,None,,,
35112,Chris De Rebel,None,None,,,
35113,Jay Joe,None,None,,,
35114,Ulli & Maesoo,None,None,,,
35115,Backspin Boys,None,None,,,
35116,Riot School,None,None,,,
35117,Rynecologist,['destroy techno'],None,,,
35118,SCNTST,['destroy techno'],None,,,
35119,False Friends,None,None,,,
35120,The Parallax,['electro'],None,,,
35121,Zavatta,None,"{'rock', 'rap', 'trap', 'son'}",,,
35122,Naomi Bowler,None,None,,,
35123,K.Ramba,None,None,,,
35124,doubleare,None,None,,,
35125,Thereal Demonti aka Samy Demonti,None,{'emo'},,,
35126,Tee Moe,None,None,,,
35127,Hansim Glück,None,None,,,
35128,Hos & Pacoco,None,None,,,
35129,deguds,None,None,,,
35130,JayJo,None,None,,,
35131,Autonome Essenz,None,None,,,
35132,Kittie,"['alternative metal', 'canadian metal', 'groove metal', 'industrial metal', 'industrial rock', 'melodic metalcore', 'nu metal', 'rap metal', 'rap rock']","{'emo', 'nu metal', 'metal', 'rap', 'rock', 'ska'}",,,
35133,Sinden,['fidget house'],None,,,
35134,DiscoD,None,None,,,
35135,Bunga Bunga,['indonesian pop'],None,,,
35136,Tomy Gips,None,None,,,
35137,'Benja,None,None,,,
35138,Umut.',None,None,,,
35139,DJ Tiago CORTEZ ? ? DJ FURITEC AKA PASCAL PROSPER,None,None,,,
35140,MIGUEL,"['dance pop', 'hip hop', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",None,,,
35141,Equinox,"['drumfunk', 'slavic metal']","{'rap', 'son'}",,,
35142,Joe Feretti,None,None,,,
35143,Jeremy De Koste,['nordic house'],None,,,
35144,Soulstar Syndicate,None,None,,,
35145,Aston Martinez,None,None,,,
35146,Shaf Raisi,None,None,,,
35147,Haneef Raisani,None,None,,,
35148,dj lynn Jordan,None,None,,,
35149,VIDAL RODRIGUEZ,None,None,,,
35150,DAVID MORENO,None,None,,,
35151,DIRTY FLAV,None,None,,,
35152,Minidetail ) Deep house,None,{'house'},,,
35153,Tech House,None,"{'brega', 'grime', 'minimal', 'house music', 'deep house', 'house', 'trance', 'step', 'pop', 'rap', 'tekno', 'techno'}",,,
35154,Joel Brites,None,None,,,
35155,Lucas Aliu,None,None,,,
35156,Phil Garner,None,None,,,
35157,Gain Tom,None,None,,,
35158,Stephane Lando,None,None,,,
35159,Eric-P,None,None,,,
35160,Herzschwester & Thom Nagy,None,None,,,
35161,dOP,['minimal tech house'],"{'rap', 'ska'}",,,
35162,Ariol & Pawlikowski,None,None,,,
35163,Suddenly Neighbours,None,None,,,
35164,HVOB,"['deep euro house', 'deep melodic euro house', 'minimal techno', 'tech house', 'tropical house']","{'rap', 'son'}",,,
35165,Der Held,None,None,,,
35166,JEUDI Records),None,None,,,
35167,Volkshaus),None,None,,,
35168,Baalsaal,None,None,,,
35169,Danielson & Norbert.to,None,{'son'},,,
35170,BS),None,None,,,
35171,Giardino Unplugged with,None,None,,,
35172,Mickey Morris,None,None,,,
35173,The Oh No's,None,None,,,
35174,V.Kawumski,None,None,,,
35175,Escargot with,None,None,,,
35176,Gin Tonic Soundsystem,None,None,,,
35177,Falling in Love EP,None,None,,,
35178,Albee,None,"{'rap', 'ska', 'son'}",,,
35179,Audiologism,None,None,,,
35180,Nordstern,None,None,,,
35181,Faul,['tropical house'],"{'rap', 'rai', 'son'}",,,
35182,Support DJs,None,None,,,
35183,Bakermat,"['deep euro house', 'deep tropical house', 'edm', 'house', 'minimal tech house', 'tropical house']","{'house music', 'house', 'soul', 'rap', 'tech house', 'jazz'}",,,
35184,Philipp Weibel,None,None,,,
35185,Bar25,None,None,,,
35186,Sascha Cawa,['deep melodic euro house'],None,,,
35187,Saxo),['romantico'],None,,,
35188,Dantze,None,None,,,
35189,DubNoir,None,None,,,
35190,Wien),None,None,,,
35191,Alex Flatner,['minimal tech house'],None,,,
35192,Re-UP,"['dirty south rap', 'pop rap', 'southern hip hop']",None,,,
35193,Neverdogs,None,None,,,
35194,Bardo,"['dream pop', 'drone', 'experimental', 'experimental rock', 'freak folk', 'japanese psychedelic', 'kraut rock', 'math rock', 'neo-psychedelic', 'new weird america', 'no wave', 'noise pop', 'noise rock', 'nu gaze', 'post rock', 'shoegaze', 'slow core', 'space rock']","{'rap', 'ska', 'rai'}",,,
35195,England),"['folk rock', 'mellow gold', 'soft rock']",None,,,
35196,Vocalist: Lele Margot,None,None,,,
35197,Chicco Green,None,None,,,
35198,Tommy J Gren,None,None,,,
35199,Maalva Cruz,None,None,,,
35200,Andy Dee,['deep happy hardcore'],None,,,
35201,Sergio Mesa,None,None,,,
35202,Tony Nocera,None,None,,,
35203,T0DO,None,None,,,
35204,Ich & Du,None,None,,,
35205,The Checkup,None,None,,,
35206,DJ Junior,None,None,,,
35207,Steve Taylor,"['christian metal', 'deep christian rock']",None,,,
35208,Danny Coleman,None,None,,,
35209,Richard Earnshaw,"['deep house', 'disco house', 'vocal house']",None,,,
35210,Mark Faermont,None,None,,,
35211,Niall Redmond,None,{'edm'},,,
35212,DJ Le Baron,None,None,,,
35213,Grant Nelson,['uk garage'],{'son'},,,
35214,And Hazel,None,None,,,
35215,DJ Little Miss,None,None,,,
35216,Schnauz & Brot,None,None,,,
35217,A.S.S.H.,None,None,,,
35218,Little MIss,None,None,,,
35219,Emanuel Satie,"['deep disco house', 'house', 'minimal tech house', 'tech house']",None,,,
35220,Kruse & Nürnberg,None,None,,,
35221,Richi Spielmann,None,None,,,
35222,Luigi Afterhour,None,None,,,
35223,Simi3001,None,None,,,
35224,After Grauer,None,None,,,
35225,Little Miss,None,None,,,
35226,Lp,None,"{'rap', 'ska', 'house'}",,,
35227,D Lewis,None,None,,,
35228,Emix,None,None,,,
35229,Santacruz,"['bachata', 'latin', 'merengue', 'tropical']","{'rap', 'son'}",,,
35230,Henry Pass,None,None,,,
35231,Lou Bellucci,None,None,,,
35232,Tujamo,"['bass trap', 'big room', 'deep big room', 'edm', 'electro house', 'house', 'progressive electro house', 'tropical house']","{'electro', 'electro house', 'emo', 'house', 'son', 'rap', 'bounce', 'ska', 'tone'}",,,
35233,FlicFlac,"['deep tropical house', 'tropical house']",None,,,
35234,u.v.m,None,None,,,
35235,Bassjackers,"['bass trap', 'big room', 'brostep', 'deep big room', 'dutch house', 'edm', 'electro house', 'house', 'moombahton', 'progressive electro house', 'progressive house', 'tracestep', 'tropical house']","{'electro', 'electro house', 'emo', 'son', 'house', 'rap', 'rock', 'ska', 'tone'}",,,
35236,Angemi,['deep big room'],None,,,
35237,Sergio Trillini,None,None,,,
35238,Kaylee,None,None,,,
35239,Dustin Zahn,['techno'],None,,,
35240,Suspect One,None,None,,,
35241,Joop Junior,None,None,,,
35242,Squirrel,"['jazz christmas', 'swing']",{'rap'},,,
35243,Fabio Dante,None,None,,,
35244,Timo Maas,"['big beat', 'breakbeat', 'electronic']","{'rap', 'ska'}",,,
35245,Supsect One,None,None,,,
35246,She DJ Kaylee,None,None,,,
35247,Lee,"['contemporary country', 'country', 'country road', 'modern country rock']","{'rap', 'ska', 'son'}",,,
35248,Brian Burger,['dark minimal techno'],None,,,
35249,Strobetech,None,None,,,
35250,Little Jacob,None,None,,,
35251,Face Design,None,None,,,
35252,Bassforscher,None,None,,,
35253,Loco & Jam,"['deep minimal techno', 'tech house']",None,,,
35254,H.O.S.H.,"['deep disco house', 'deep euro house', 'deep melodic euro house', 'house', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']",None,,,
35255,After Grauer & Phil Z'Viel,None,None,,,
35256,Lux Rec / Schwyz),None,None,,,
35257,Cio,None,"{'rap', 'ska'}",,,
35258,Ink! aka Nik!,None,None,,,
35259,Kenny Larkin,"['acid house', 'chicago house', 'detroit techno', 'minimal techno', 'techno']",{'rap'},,,
35260,Pig & Dan,"['deep melodic euro house', 'house', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house', 'techno']",None,,,
35261,Felix Kröcher,"['minimal techno', 'schranz']",None,,,
35262,Drumcode,None,None,,,
35263,USA),None,None,,,
35264,swamp81; bristol uk),None,None,,,
35265,taiken,None,None,,,
35266,planet mu,None,None,,,
35267,comfortnoise,None,{'noise'},,,
35268,d/ruffnik & jacques horn,None,None,,,
35269,Pinch,None,None,,,
35270,bold; zh),None,None,,,
35271,deep medi,None,None,,,
35272,dxm soundsystem,None,None,,,
35273,Dubvadsion,None,None,,,
35274,3024/WASHINGTON),None,None,,,
35275,IDLE HANDS/BRISTOL),None,None,,,
35276,Guyus,None,None,,,
35277,Martyn,"['art rock', 'british folk', 'chamber pop', 'folk', 'folk rock', 'roots rock', 'singer-songwriter', 'traditional folk']",{'rap'},,,
35278,Italien),None,None,,,
35279,Timoteo & Fabri,None,None,,,
35280,Doomwork,['minimal tech house'],None,,,
35281,Vanita & Low. Tales,None,None,,,
35282,Low Tales,None,None,,,
35283,Pilocka Krach,None,None,,,
35284,BellaBerlin,None,None,,,
35285,Sexomodular live,None,None,,,
35286,Luke Slater,"['acid house', 'chicago house', 'detroit techno', 'dub techno', 'electro', 'float house', 'microhouse', 'minimal dub', 'minimal techno', 'outsider house', 'techno']","{'electro', 'rap', 'techno', 'house'}",,,
35287,Mainfloor:,None,None,,,
35288,Visuals by Bildstoerung,None,None,,,
35289,PistolPete,None,None,,,
35290,Visuals by Van Nutt & Kuka,None,None,,,
35291,Jeff Mills,None,"{'minimal', 'rai', 'son', 'house', 'latin', 'rap', 'soul', 'ska', 'rock', 'funk', 'techno'}",,,
35292,DVS1,"['detroit techno', 'minimal dub', 'minimal techno', 'techno']",None,,,
35293,Klockwork,['deep neo-synthpop'],None,,,
35294,Transmat / USA),None,None,,,
