,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
29777,Fabian Gödri,None,,,,
29778,Philipp Leibacher,None,,,,
29779,Andres Cevallos,None,,,,
29780,Mathis Eigensatz,None,,,,
29781,Moritz Eigensatz,None,,,,
29782,Peter Baracchi,None,,,,
29783,Axel Lussiez,None,,,,
29784,Yosvany Descarga,None,,,,
29785,Get the Blessing,"['contemporary jazz', 'fourth world', 'indie jazz']",,,,
29786,Jake McMurchie,None,,,,
29787,Pete Judge,None,,,,
29788,Jim Barr,None,,,,
29789,Clive Deamer,None,,,,
29790,Jocelyne Rudasigwa,None,,,,
29791,Mathias Demoulin,None,,,,
29792,Ivor Malherbe,None,,,,
29793,works by Jean-François Michel,None,,,,
29794,Ingrid Michaelson,"['acoustic pop', 'ectofolk', 'folk-pop', 'indie folk', 'indie pop', 'indiecoustica', 'lilith', 'neo mellow', 'pop', 'pop rock', 'viral pop']",,,,
29795,Mick Harvey,None,,,,
29796,Sarah Gross,None,,,,
29797,Ursula Rechsteiner,None,,,,
29798,Portabales Rodríguez,None,,,,
29799,Camillo Radicke,None,,,,
29800,Beni Muralt,None,,,,
29801,Diego Ramirez,None,,,,
29802,David Kilowsky,None,,,,
29803,Pez Zumthor,None,,,,
29804,Luckless,None,,,,
29805,Nick Gross,None,,,,
29806,Laura Aeschbacher,None,,,,
29807,Gianmaria Testa & Paolo Fresu,None,,,,
29808,Scarecrow,None,,,,
29809,Lorena Dorizzi,None,,,,
29810,Carbon Based Lifeforms,"['ambient', 'chillstep', 'deep chiptune', 'downtempo', 'electronic', 'fourth world', 'intelligent dance music', 'new tribe', 'psychedelic trance', 'psychill']",,,,
29811,At the Drive-In,"['alternative metal', 'alternative rock', 'dance-punk', 'emo', 'funk rock', 'garage rock', 'indie rock', 'noise rock', 'post rock', 'post-hardcore', 'screamo', 'space rock']",,,,
29812,La Muerte,None,,,,
29813,works by Noriko Hisada,None,,,,
29814,Dino Georgeton,None,,,,
29815,Diego Kohn,None,,,,
29816,Anna Ternheim,"['classic swedish pop', 'deep swedish indie pop', 'swedish folk pop', 'swedish indie pop', 'swedish indie rock', 'swedish pop']",,,,
29817,Arthur Von Felt,None,,,,
29818,Laith Al-Deen & Band,None,,,,
29819,Kristofer Åström,"['deep swedish indie pop', 'swedish indie pop', 'swedish indie rock']",,,,
29820,Dirty Streets,None,,,,
29821,Famm,None,,,,
29822,Sarah Höltschi,None,,,,
29823,Andromeda Mega Express Orchestra,None,,,,
29824,Karoly Gaspar,None,,,,
29825,Niño,"['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'latin metal', 'melodic metalcore', 'metalcore', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",,,,
29826,Maurice de la Falaise,None,,,,
29827,The Doodes & Awesome Arnold,None,,,,
29828,Chantal Acda & Band,None,,,,
29829,Arrows Of Love,['shiver pop'],,,,
29830,Lust for Youth,"['garage psych', 'grave wave']",,,,
29831,First Hate,None,,,,
29832,Deine Freund,None,,,,
29833,Svetlin Roussev,None,,,,
29834,Manon Leutwyler,None,,,,
29835,Guns Up,"['hardcore', 'melodic hardcore', 'straight edge']",,,,
29836,World Eater,None,,,,
29837,Philco Fiction,['norwegian pop'],,,,
29838,Henryk Böhm,None,,,,
29839,Giovanna Pessi,None,,,,
29840,Soko,['anti-folk'],,,,
29841,Sevi The Brave,None,,,,
29842,MacPeace,None,,,,
29843,MacEarth,None,,,,
29844,MacTube,None,,,,
29845,MacLebowsky,None,,,,
29846,MacStevie,None,,,,
29847,Malìe,None,,,,
29848,Monumnets,None,,,,
29849,Marcia Hadjimarkos,None,,,,
29850,Brice Pauset,['contemporary classical'],,,,
29851,Forty Shades,None,,,,
29852,Nagome Sakuma,None,,,,
29853,Masato Kobayashi,None,,,,
29854,Daniel Lopez Vicente,None,,,,
29855,Ramon Suarez Escobar,None,,,,
29856,Jose Manuel Posada,None,,,,
29857,Blues for Frets,None,,,,
29858,Stephan Fröhlicher,None,,,,
29859,Femme Schmidt,None,,,,
29860,Marcel Gustke,None,,,,
29861,Bob Spring & The Calling Sirens,None,,,,
29862,Melly Reden,None,,,,
29863,Fritz Carmelo Mader,None,,,,
29864,Bomba Titinka,None,,,,
29865,Rooftop Runners,None,,,,
29866,Oliver Widmer,None,,,,
29867,Beda Ehrensberger,None,,,,
29868,Sam Tiba,['destroy techno'],,,,
29869,Spery Spyridoula Stavrou,None,,,,
29870,DJs Sub Zero,None,,,,
29871,Roxana Popescu,None,,,,
29872,Oana Popescu,None,,,,
29873,Anna Kovach,None,,,,
29874,Staatskapelle Weimar,None,,,,
29875,Ignasi Terraza,None,,,,
29876,Georgios Antoniou,None,,,,
29877,Esteve Pi,None,,,,
29878,Tiziana Bertoncini,None,,,,
29879,Thomas Lehn,None,,,,
29880,Chuck Ragan And The Camaraderie,None,,,,
29881,support: Skinny Lister,None,,,,
29882,Romeo Santos,"['bachata', 'latin', 'latin pop', 'tropical']",,,,
29883,Ray Anderson's Organic Quartet,None,,,,
29884,Steve Salerno,None,,,,
29885,Tommy Campbell,None,,,,
29886,Retox,"['chaotic hardcore', 'mathcore']",,,,
29887,Zaga Zaga,None,,,,
29888,Grant Lee Phillips,"['alternative country', 'roots rock', 'singer-songwriter']",,,,
29889,Mariya Strelbitska,None,,,,
29890,Aline Willi-Jayet,None,,,,
29891,Claudio Steier,None,,,,
29892,Blood Ceremony,"['canadian metal', 'doom metal', 'post-doom metal', 'psychedelic doom', 'retro metal', 'sludge metal', 'stoner metal', 'stoner rock']",,,,
29893,Bo Saris,['minimal tech house'],,,,
29894,Allan Yn Y Fan,['welsh rock'],,,,
29895,Dawn Landes,['new americana'],,,,
29896,support: Brns,None,,,,
29897,Rainer Honeck,None,,,,
29898,Gábor Tarkövi,None,,,,
29899,Sergej Krylov,None,,,,
29900,Pink,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'space rock', 'symphonic rock']",,,,
29901,Rezitation: Mike Svoboda,None,,,,
29902,John Cuny,None,,,,
29903,Walter Fähndrich,None,,,,
29904,Bogdan Banu,None,,,,
29905,Franck Barth,None,,,,
29906,Bengan Janson,None,,,,
29907,Camille Emaille,None,,,,
29908,Jérôme Petit,None,,,,
29909,Mirca Scepanovic,None,,,,
29910,Charlotte Huf,None,,,,
29911,Likas Fuchs,None,,,,
29912,Anmari Mëtsa Yabi Wili,None,,,,
29913,At the Gates,"['black metal', 'brutal death metal', 'death metal', 'deathgrind', 'folk metal', 'grindcore', 'groove metal', 'melodic death metal', 'melodic metalcore', 'metal', 'metalcore', 'pagan black metal', 'progressive metal', 'speed metal', 'swedish metal', 'symphonic black metal', 'technical death metal', 'thrash metal', 'viking metal']",,,,
29914,Morbus Chron,"['black death', 'death metal']",,,,
29915,Elisa,"['italian arena pop', 'italian pop']",,,,
29916,Honoring Makaya Ntshoko,None,,,,
29917,Veseli Begunjani,None,,,,
29918,Klara Ek,None,,,,
29919,Brunel,None,,,,
29920,Ria Wolff Schabenberger,None,,,,
29921,Elisabeth Schreyer-Puls,None,,,,
29922,Berkant Nuriev,None,,,,
29923,Heini Mätzener,None,,,,
29924,Markku Hieraharju,None,,,,
29925,Féllix Kazablanca,None,,,,
29926,Jean Marc Paletan,None,,,,
29927,Paul Chenevarin,None,,,,
29928,Xavier Dutrouilh,None,,,,
29929,Glenn Kaiser Band,None,,,,
29930,Hazmat Modine,None,,,,
29931,Rotraut Jäger,None,,,,
29932,Jonathan Gilad,None,,,,
29933,Nik Kunz,None,,,,
29934,Eric Le Sage,['classical piano'],,,,
29935,Maria Roesti,None,,,,
29936,Musik: Susann Wehrli,None,,,,
29937,Johanna Torikka,None,,,,
29938,Tore Aas,None,,,,
29939,Cynthia Nunn,None,,,,
29940,Pat Metheny Unity Group,None,,,,
29941,Pat Metheny,"['avant-garde jazz', 'bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz funk', 'jazz fusion', 'vocal jazz']",,,,
29942,Giulio Carmassi,None,,,,
29943,Amy Gallatin & Stillwaters,None,,,,
29944,Ragini Trio,None,,,,
29945,Kazanchis + 1,None,,,,
29946,Nathan Daems,None,,,,
29947,Marco Bardoscia,None,,,,
29948,King Zapata,None,,,,
29949,Johnny Bradley,None,,,,
29950,Johnny Radelat,None,,,,
29951,1000 Degrees,['fast melodic punk'],,,,
29952,Chrome,"['chillwave', 'electronic trap', 'indie dream pop', 'indietronica', 'shimmer psych', 'vapor soul', 'vapor twitch', 'vaporwave']",,,,
29953,Melinda Nadj Abonji,None,,,,
29954,Romano Ricciardi,None,,,,
29955,Alessandro Ricciardi,None,,,,
29956,Tamara Jagersberger,None,,,,
29957,Uta Runne,None,,,,
29958,Edo Leonardi,None,,,,
29959,Claudio Cervino,None,,,,
29960,Germano Cantore,None,,,,
29961,Daniel Johannsen,None,,,,
29962,Lucie Kankova,None,,,,
29963,Polomina Tolomec,None,,,,
29964,We Banjo 3,"['celtic', 'irish folk']",,,,
29965,Fullset,"['celtic', 'irish folk']",,,,
29966,Peter Meier,None,,,,
29967,Gen Wüst,None,,,,
29968,Roland Sauter,None,,,,
29969,Walter Hotz,None,,,,
29970,René Tanner,None,,,,
29971,Carlton Armstrong,None,,,,
29972,Fogel,None,,,,
29973,Frank Davis,"['ballroom', 'easy listening']",,,,
29974,Anthony Gordon,None,,,,
29975,Paul Brembly,None,,,,
29976,Clyde Wright,None,,,,
29977,Kissin' Black,None,,,,
29978,Terrana,None,,,,
29979,Tirzah & Micachu,None,,,,
29980,Dude & Phaeb,None,,,,
29981,Malcolm Rivers,None,,,,
29982,DJs Alex,None,,,,
29983,Billy Roisz,None,,,,
29984,performance by Judy Dunaway,None,,,,
29985,Abstral Compost,None,,,,
29986,Ariel Garcia,None,,,,
29987,Ky Mani Marley,['world christmas'],,,,
29988,Naâmen,None,,,,
29989,Frikstailers,['nu-cumbia'],,,,
29990,Graine Duffy,None,,,,
29991,Hudson Taylor,"['indie anthem-folk', 'indie folk', 'shiver pop']",,,,
29992,Niméo,None,,,,
29993,Luciana Gabriela Miguel,None,,,,
29994,John Scott Whiteley,['classical organ'],,,,
29995,Lily Gonzales,None,,,,
29996,Jan Kincaid,None,,,,
29997,Ibibio Sound Machine,['afrobeat'],,,,
29998,Kalle Reuter Power Trio,None,,,,
29999,Kylie Minogue,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'europop', 'new wave pop', 'pop', 'pop christmas', 'pop rock', 'synthpop']",,,,
30000,Royal Concertgebouw Orchestra Amsterdam,"['choral', 'classical', 'classical performance', 'classical piano', 'orchestral', 'romantic', 'violin']",,,,
30001,mit Piet Klocke,None,,,,
30002,Nick Oliveri's Uncontrollable,None,,,,
30003,Sound Prints,None,,,,
30004,Hungerhoff & The Wild Roots,None,,,,
30005,Johannes Keller,None,,,,
30006,Tom Astor & Band,None,,,,
30007,Dechen Shak-Dagsay,"['healing', 'kirtan', 'meditation']",,,,
30008,Dieter Dyk,None,,,,
30009,Shitface,None,,,,
30010,Dan Webb and the Spiders,None,,,,
30011,I am Hersey,None,,,,
30012,support: Hierophant,None,,,,
30013,Robi Weber Quartet feat. Lilly Martin,None,,,,
30014,Tobias Thomhave,None,,,,
30015,support: Mugison,None,,,,
30016,Claudia Kühne,None,,,,
30017,Balboo Bojko,None,,,,
30018,Alex Hackl,None,,,,
30019,Karl Handlos,None,,,,
30020,Murat Ertel,None,,,,
30021,Levent Akman,None,,,,
30022,Cosar Kamci,None,,,,
30023,Peepholes,['popgaze'],,,,
30024,Enno Bungers,None,,,,
30025,DJ M-Afro,None,,,,
30026,Attack of the Mad Axeman,None,,,,
30027,Low Culture,['garage punk'],,,,
30028,Wojczech,None,,,,
30029,M. Lamar,None,,,,
30030,Ball and Chain,None,,,,
30031,Knxwledge,"['abstract beats', 'wonky']",,,,
30032,Francesca Aspromonte,None,,,,
30033,Mikhail Berlin,None,,,,
30034,Thomas Leutenegger,None,,,,
30035,Louise Devenish,None,,,,
30036,Matthias Schack-Arnott,None,,,,
30037,Eugene Ughetti,None,,,,
30038,Bernhard Egger,None,,,,
30039,The Homeless Gospel Choir,['folk punk'],,,,
30040,Barbara Meldau,None,,,,
30041,Eliot Sumner,None,,,,
30042,Gansch & Roses Superband,None,,,,
30043,The Urban Voodoo Machine,None,,,,
30044,Luca Hänni,['german pop rock'],,,,
30045,Plan B,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",,,,
30046,support: Public Enemy,None,,,,
30047,Eric Noden,None,,,,
30048,Joe Filisko,['harmonica blues'],,,,
30049,David Helm,None,,,,
30050,Stefan Heimoz,None,,,,
30051,Mint,"['classic funk rock', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",,,,
30052,Martin Haegler,None,,,,
30053,Luca Kvasnicka,None,,,,
30054,Marc Ramser,None,,,,
30055,Behemoth,"['black metal', 'brutal death metal', 'death metal', 'deathgrind', 'groove metal', 'melodic death metal', 'melodic metalcore', 'metal', 'pagan black metal', 'speed metal', 'symphonic black metal', 'technical death metal', 'thrash metal', 'viking metal']",,,,
30056,Monique Fragnière,None,,,,
30057,Katarzyna Rzymska,None,,,,
30058,Lennrockers,None,,,,
30059,Junius,['icelandic pop'],,,,
30060,Wolves Like Us,None,,,,
30061,Sabin Amman,None,,,,
30062,João Almeida,None,,,,
30063,Tom Peterlunger,None,,,,
30064,Stefan Kistler,None,,,,
30065,Verena Fischer,None,,,,
30066,Leila Schayegh,None,,,,
30067,Call Me Cat,None,,,,
30068,Sky 189,None,,,,
30069,The Ploctones,None,,,,
30070,Efraïm Trujillo,None,,,,
30071,Anton Goudsmit,None,,,,
30072,Tera Melos,"['math pop', 'math rock', 'noise rock', 'post rock']",,,,
30073,Lucas Blondeel,None,,,,
30074,Eva und Marco Brandazza,None,,,,
30075,Jitka Cechová,['polka'],,,,
30076,Hana Kotková,None,,,,
30077,Jan Páleníek,None,,,,
30078,Raised Fist,"['skate punk', 'swedish alternative rock']",,,,
30079,Orlando Julius & The Helicopters,None,,,,
30080,Walter Salas-Humara,None,,,,
30081,Lloyd Williams,None,,,,
30082,support: Fog,None,,,,
30083,Anja Clift,None,,,,
30084,Geoff Landman,None,,,,
30085,Mara Simpson,None,,,,
30086,Tarek Beswick,None,,,,
30087,Victor Darmon,None,,,,
30088,Andrew Audiger,None,,,,
30089,James Krütli,None,,,,
30090,Pascal Piller,None,,,,
30091,conductor: Irena Müller-Brozovic,None,,,,
30092,Nobert Steinwarz,None,,,,
30093,Marco Pombinho,None,,,,
30094,Born from pain,"['beatdown', 'groove metal', 'hardcore', 'metalcore', 'rap metal']",,,,
30095,Gregor Kissling,None,,,,
30096,Andrea Inghisciano,None,,,,
30097,Gawain Glenton,None,,,,
30098,Emiliano Rodolfi,None,,,,
30099,Alberto Guerra,None,,,,
30100,Marco Bianchi,None,,,,
30101,Christoph Urbanetz,None,,,,
30102,Paolo Beschi,None,,,,
30103,Kim Da Sol,None,,,,
30104,Lyeoka,None,,,,
30105,Hot Chili Girls,None,,,,
30106,Aniello Desiderio & Quartetto Furioso,None,,,,
30107,Christophe Schiess,None,,,,
30108,Tatiana Heintz,None,,,,
30109,Medeski-Martin-Wood-Cline,None,,,,
30110,Marc Ribot Ceramic Dog,"['avant-garde jazz', 'fourth world', 'free improvisation', 'free jazz', 'tzadik']",,,,
30111,Nels C Cline,None,,,,
30112,Gabby Young & Other Animals,None,,,,
30113,Old Man Gloom,"['avantgarde metal', 'chaotic hardcore', 'doom metal', 'drone', 'drone metal', 'heavy christmas', 'mathcore', 'metalcore', 'post-doom metal', 'post-metal', 'sludge metal', 'stoner metal', 'stoner rock']",,,,
30114,Bossk,"['atmospheric post-metal', 'chaotic hardcore', 'drone metal', 'mathcore', 'post rock', 'post-doom metal', 'post-metal', 'sludge metal']",,,,
30115,Olli Schulz & Band,None,,,,
30116,Jonas Fehr,None,,,,
30117,Jonwayne,"['alternative hip hop', 'escape room', 'underground hip hop', 'wonky']",,,,
30118,Kutmah,"['abstract beats', 'wonky']",,,,
30119,Peanut Butter Wolf,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'turntablism']",,,,
30120,Ivan Agafonov,None,,,,
30121,Natalia Golub,None,,,,
30122,Antti Siirala,None,,,,
30123,Swiss Jazz Orchestra feat. Feya Faku,None,,,,
30124,David Kikoski,"['contemporary jazz', 'deep jazz piano']",,,,
30125,Lage Lund Trio feat. Matt Brewer & Johnathan Blake,None,,,,
30126,Cory Henry,['jazz fusion'],,,,
30127,Elspeth Anne,None,,,,
30128,Eleanor Friedberger,"['chamber psych', 'freak folk', 'preverb']",,,,
30129,Onyx,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",,,,
30130,RAF 3.0,"['deep german hip hop', 'german hip hop']",,,,
30131,Jimmy Ciff,None,,,,
30132,TT Syndicate,None,,,,
30133,DJs Hank the DJ,None,,,,
30134,Squale,None,,,,
30135,Miss She Devil,None,,,,
30136,Sir David Rodigan,None,,,,
30137,Popcaan & Dub Akom,None,,,,
30138,Rita Share,None,,,,
30139,Mayumi Sekine,None,,,,
30140,Reiko Mori,None,,,,
30141,Yuka Sukeno,None,,,,
30142,Ai Kouyama,None,,,,
30143,Samba Shine,None,,,,
30144,Grupo Raices,None,,,,
30145,Eulises,['chill groove'],,,,
30146,Grupo Aché,None,,,,
30147,Pascal Silva,None,,,,
30148,Carlos JV,None,,,,
30149,André Rio e Paulinho Leite,None,,,,
30150,Hye Seung Keum,None,,,,
30151,Alfonso Gómez,['deep classical piano'],,,,
30152,Leszek Mozdzer,"['polish jazz', 'polish pop']",,,,
30153,Morgan Heritage,"['dancehall', 'french reggae', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",,,,
30154,Maxim,"['djent', 'jazz metal']",,,,
30155,A.G.F,['glitch'],,,,
30156,Thomas Köner,"['ambient', 'dark ambient', 'dark jazz', 'drone', 'dub techno', 'fourth world', 'glitch', 'mandible', 'warm drone']",,,,
30157,Cut Hands,None,,,,
30158,DJ Pragajena,None,,,,
30159,Gianmaria Testa & Paolo Fresu Duo,None,,,,
30160,support: Decapitated,None,,,,
30161,Medeia,['finnish metal'],,,,
30162,Anni Weiler,None,,,,
30163,Sweatshop,"['abstract hip hop', 'underground pop rap', 'underground rap']",,,,
30164,Medeski Martin & Wood,"['afrobeat', 'contemporary jazz', 'deep funk', 'funk', 'jam band', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trio', 'soul jazz']",,,,
30165,Christian Bachmann,None,,,,
30166,Valentin Fischer,None,,,,
30167,Nick Müller,None,,,,
30168,Kyas,None,,,,
30169,Andreas Joerin,None,,,,
30170,Bitch Split Panic,None,,,,
30171,The Haxan Cloak,"['ambient', 'dark jazz', 'drone', 'fluxwork', 'hauntology', 'mandible', 'warm drone']",,,,
30172,Rotkeller,None,,,,
30173,Jean-François Lessard,None,,,,
30174,Queen Esther,None,,,,
30175,Mark Peterson,None,,,,
30176,G. Calvin Weston,None,,,,
30177,Suicidal Tendencies,"['alternative metal', 'crossover thrash', 'funk metal', 'funk rock', 'groove metal', 'hardcore punk', 'metal', 'nu metal', 'punk', 'rap metal', 'rap rock', 'rock', 'skate punk', 'speed metal', 'thrash metal']",,,,
30178,Evergreen Terrace,"['christian hardcore', 'death core', 'melodic hardcore', 'melodic metalcore', 'metalcore']",,,,
30179,Ramallah,"['beatdown', 'hardcore', 'straight edge']",,,,
30180,Anna Kuvaja,None,,,,
30181,Protest The Hero,"['canadian metal', 'death core', 'djent', 'jazz metal', 'mathcore', 'melodic metalcore', 'metalcore', 'post-hardcore', 'progressive metal', 'progressive post-hardcore', 'screamo']",,,,
30182,Nina Goern,None,,,,
30183,Yohann Hennequin,None,,,,
30184,Desmadrados Soldados De Ventura,None,,,,
30185,DAVV,None,,,,
30186,Steve'n'Seagulls,None,,,,
30187,Entombed A.D.,['death metal'],,,,
30188,The Original Blues Brothers Band,None,,,,
30189,Christoph Schoener,None,,,,
30190,Besnard Lakes,"['freak folk', 'indie rock', 'nu gaze']",,,,
30191,Mira Buzánszky,None,,,,
30192,NOFX,"['alternative rock', 'funk rock', 'heavy christmas', 'pop punk', 'punk', 'punk christmas', 'skate punk']",,,,
30193,Emil Bulls,None,,,,
30194,Bleed From Within,"['death core', 'melodic metalcore', 'metalcore']",,,,
30195,The Bouncing Souls,"['emo', 'folk punk', 'melodic hardcore', 'pop punk', 'punk', 'ska', 'ska punk', 'skate punk']",,,,
30196,The Bots,None,,,,
30197,Giulia Eletta Breschi,None,,,,
30198,Jeff Brown,None,,,,
30199,Dead Western,['stomp pop'],,,,
30200,support: Maike Rosa Vogel,None,,,,
30201,Terakaft,"['desert blues', 'mande pop', 'world']",,,,
30202,Rémi Panossian Trio feat. Nicole Johänntgen & Frederik Köster,None,,,,
30203,Agnese Eglina,None,,,,
30204,Jana Ozolina,None,,,,
30205,Leo Utiger,None,,,,
30206,Sandro Balzarini,None,,,,
30207,Rudi Flores,['folklore argentino'],,,,
30208,Ned Collette,['australian indie'],,,,
30209,Project Dark,"['chip hop', 'outer hip hop']",,,,
30210,DJs Jazmin Ng,None,,,,
30211,Bing Ji Ling,None,,,,
30212,Reto Claudio Gaffuri,None,,,,
30213,Bridgette Campbell and The Gospel Harmonizers,None,,,,
30214,Johnny Troubles Trio,None,,,,
30215,Talya G. A Solan,None,,,,
30216,Peter Somodari,None,,,,
30217,Isodor Schueler,None,,,,
30218,Marfred Rösli,None,,,,
30219,Seebi Grätzer,None,,,,
30220,Herbi Hämmerli,None,,,,
30221,Adelbert von Sales,None,,,,
30222,Adrian Amstutz,None,,,,
30223,Billy Minelly,None,,,,
30224,Dikanda,['balkan brass'],,,,
30225,D.R.I.,"['brazilian punk', 'crossover thrash', 'death metal', 'grindcore', 'groove metal', 'hardcore', 'hardcore punk', 'metal', 'punk', 'rap rock', 'skate punk', 'speed metal', 'thrash core', 'thrash metal']",,,,
30226,Wicca,['underground hip hop'],,,,
30227,Dionne Reid,None,,,,
30228,Natalie Dessay,['opera'],,,,
30229,Stella Grigorian,None,,,,
30230,Hakan Hardenberger,None,,,,
30231,Jonathan Scott,None,,,,
30232,Nicolas Huart & Jakob Hummel,None,,,,
30233,Mad Cobra,"['dancehall', 'lovers rock', 'reggae fusion', 'roots reggae']",,,,
30234,Haochen Zhang,None,,,,
30235,Glory Hammer,None,,,,
30236,Peter Lenzin,None,,,,
30237,Enrico Lenzin,None,,,,
30238,Ksenia Bashmet,None,,,,
30239,The Dictators,"['classic garage rock', 'garage rock', 'hardcore punk', 'post-punk', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'punk', 'punk blues']",,,,
30240,Vocalconsort,None,,,,
30241,Alexander Bedenko,None,,,,
30242,Juan Munguía,None,,,,
30243,Gerry López,None,,,,
30244,Peter Bálázs,None,,,,
30245,Mambi Argüelles-Puey,None,,,,
30246,Dimitri Grimm,None,,,,
30247,Chico Trujillo,"['chilean rock', 'latin alternative', 'nueva cancion']",,,,
30248,Tanz-Show mit Ibraheem Abd Elmaksoud,None,,,,
30249,Hans Rollin,None,,,,
30250,Alois Hugener,None,,,,
30251,Hansjorg Flury,None,,,,
30252,Th. Garcia,None,,,,
30253,C. Garcia,None,,,,
30254,M. Takahashi,None,,,,
30255,Adrian Pinzaru,None,,,,
30256,Andreas Moscho,None,,,,
30257,Vicki Powell,None,,,,
30258,Till Schneider,None,,,,
30259,Mathias Fuchs,None,,,,
30260,Chantal Chwalek,None,,,,
30261,Elena Mironov,None,,,,
30262,Francesca Placanica,None,,,,
30263,Elitza Riva,None,,,,
30264,Jonathan Spicher,None,,,,
30265,Sam Stauffer,None,,,,
30266,Matthias Ackermann,None,,,,
30267,The Anatomy Of Frank,None,,,,
30268,Marc Rebete,None,,,,
30269,Jana Schneider,None,,,,
30270,Regula Baumann,None,,,,
30271,Rudolf Fritsche,None,,,,
30272,David Sourlier,None,,,,
30273,Minako Matsuura,None,,,,
30274,Natacha Atlas,"['arab folk', 'arab pop', 'belly dance', 'world', 'world fusion']",,,,
30275,Samy Bishai,None,,,,
30276,Alcyona Mick,None,,,,
30277,Hayden Powell,['norwegian jazz'],,,,
30278,Andy Hamill,None,,,,
30279,Justin Woddward,None,,,,
30280,Máirtin O' Connor Trio,None,,,,
30281,Liam OFlynn,"['celtic', 'celtic christmas', 'irish folk']",,,,
30282,Paddy Glackin,"['celtic christmas', 'jig and reel']",,,,
30283,Rhye,"['chillwave', 'deep indie r&b', 'downtempo', 'indie folk', 'indie pop', 'indie r&b', 'indietronica', 'neo soul', 'shimmer pop', 'soul']",,,,
30284,Dam-FunK,"['alternative hip hop', 'indie jazz', 'wonky']",,,,
30285,Laura Sabatino,None,,,,
30286,Tim Hüllstrung,None,,,,
30287,Antonin Queloz,None,,,,
30288,Smif-N-Wessun,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'turntablism']",,,,
30289,Buckshot,"['alternative hip hop', 'hardcore hip hop', 'underground rap']",,,,
30290,Stephan Jourdan,None,,,,
30291,Alain Pasquier,None,,,,
30292,Mischa Meyer,None,,,,
30293,Terhi Kaarina Lampi,None,,,,
30294,Roger Bucher,None,,,,
30295,Barbara Jost,None,,,,
30296,Daniel Gindrat,None,,,,
30297,Johnny Ramseier,None,,,,
30298,Raymaluz Luis Isolito,None,,,,
30299,Ariel Fundora,None,,,,
30300,Michael Neuenschander,None,,,,
30301,Dafne Vicente-Sandoval,None,,,,
30302,Gospel Time in New Orleans feat. Lillian Boutté & Denise Gordon,None,,,,
30303,Caspar Frantz,None,,,,
30304,Áron Eredics,None,,,,
30305,Benjamin Eredics,None,,,,
30306,Dávid Eredics,None,,,,
30307,Richard Blatter,None,,,,
30308,Rafael Rüti,None,,,,
30309,'77,['reggae rock'],,,,
30310,Phil Bates & Band,None,,,,
30311,Dino Merlin,['turbo folk'],,,,
30312,Suchas,None,,,,
30313,Tuer,None,,,,
30314,Alexander Klaws,"['german pop rock', 'german show tunes']",,,,
30315,Willemijn Verkaik,['german show tunes'],,,,
30316,Milica Jovanovic,None,,,,
30317,Lars Redlich,None,,,,
30318,Cut Killer,['french hip hop'],,,,
30319,Alarmsignal,['german punk'],,,,
30320,Luis Martínez Pueyo,None,,,,
30321,Alfonso Sebastián Alegre,None,,,,
30322,Korhan Erel,None,,,,
30323,Meinrad Kneer,None,,,,
30324,Van Canto,"['folk metal', 'german metal', 'gothic symphonic metal', 'neo classical metal', 'neue deutsche harte', 'power metal', 'progressive metal', 'speed metal', 'symphonic metal']",,,,
30325,Robin Mansanti,None,,,,
30326,Yacir Rami,None,,,,
30327,Damian Nueva,None,,,,
30328,Gary Coleman,None,,,,
30329,YRU,None,,,,
30330,Stefan Caduff,None,,,,
30331,Lars Uebersax,None,,,,
30332,Dave Diston,None,,,,
30333,Alper Akcoltekin,None,,,,
30334,Philipp Beyeler,None,,,,
30335,Sebastian Sturm,"['french reggae', 'reggae fusion']",,,,
30336,Secret Sight,None,,,,
30337,Pyro One,None,,,,
30338,Spezial-K,None,,,,
30339,Daisy Chain,None,,,,
30340,Refpolk,None,,,,
30341,Gergely Boganyi,None,,,,
30342,Roger Pyne,None,,,,
30343,Imola Bartha,None,,,,
30344,Shujaat Husain Khan,None,,,,
30345,Plasma,"['aggrotech', 'dark wave', 'ebm', 'electro-industrial', 'futurepop', 'neo-synthpop', 'neue deutsche harte']",,,,
30346,Nina Kubik,None,,,,
30347,Tom Steiner,None,,,,
30348,Doctor King'esi,None,,,,
30349,Dani Kern,None,,,,
30350,Mats Huwyler,None,,,,
30351,Melissa Heinemann,None,,,,
