	[]
mit	['a cappella', 'cappella', 'a cappella', 'cappella', 'a cappella', 'cappella']
mit Manon	[]
monolith Rec	[]
more TBA	[]
musiques caribéennes	[]
nachtwelt  imploz  geneva  CH	[]
nachtwelt  imploz  switzerland	[]
nat  scandal   zurich  CH	[]
nekÐ¯oBo  loungecore	[]
nekЯoBo  loungecore	[]
nhar  plak records  nantes  F	[]
nick nasty	['house music', 'house music', 'house music', 'rap', 'disco']
nico bodbaiz	[]
noe weigl	[]
oO	[]
ohm 10	[]
ohni barbetrieb	[]
packende Vibes  BORN & das SupiTeam verwöhnt seine Gäste mit Musik der Extraklasse  DER HouseLaden in Zürich Nicht umsonst steht im Supermarket eine der besten Soundsysteme  Kv2 Audio rundet das Hörerlebnis perfekt ab	[]
peter stoffel  geneva  CH	[]
peter stoffel  switzerland	[]
planet mu	[]
pompelmossap  plak  switzerland	[]
profondo	[]
raoul	[]
reggae	['reggae', 'reggae', 'reggae', 'reggae', 'reggae', 'reggae']
restomas  switzerland	[]
rino	['rap', 'dirty', 'rap', 'rap', 'dirty', 'rap', 'rap', 'dirty', 'rap']
roberto  monokrak  geneva  CH	[]
roberto  monokraknet  switzerland	[]
savannah ibiza	[]
see u at dancefloor	[]
sinneswandel	[]
socialmedia	[]
soul	['hip hop', 'rap', 'escape room', 'rap', 'hip hop', 'indie r&b', 'rap', 'rap', 'hip hop', 'trap', 'hip hop', 'hip hop', 'rap', 'escape room', 'rap', 'hip hop', 'indie r&b', 'rap', 'rap', 'hip hop', 'trap', 'hip hop', 'hip hop', 'rap', 'escape room', 'rap', 'hip hop', 'indie r&b', 'rap', 'rap', 'hip hop', 'trap', 'hip hop']
special guest Chris Liebing	[]
support Nik vjs Suffix	[]
swamp81 bristol uk	[]
t	['pop', 'rap', 'trap', 'rap', 'hip hop', 'hip hop', 'pop', 'pop', 'r&b', 'rap', 'hip hop', 'trap', 'urban contemporary', 'pop', 'rap', 'trap', 'rap', 'hip hop', 'hip hop', 'pop', 'pop', 'r&b', 'rap', 'hip hop', 'trap', 'urban contemporary', 'pop', 'rap', 'trap', 'rap', 'hip hop', 'hip hop', 'pop', 'pop', 'r&b', 'rap', 'hip hop', 'trap', 'urban contemporary']
t t	['pop', 'rap', 'trap', 'rap', 'hip hop', 'hip hop', 'pop', 'pop', 'r&b', 'rap', 'hip hop', 'trap', 'urban contemporary', 'pop', 'rap', 'trap', 'rap', 'hip hop', 'hip hop', 'pop', 'pop', 'r&b', 'rap', 'hip hop', 'trap', 'urban contemporary', 'pop', 'rap', 'trap', 'rap', 'hip hop', 'hip hop', 'pop', 'pop', 'r&b', 'rap', 'hip hop', 'trap', 'urban contemporary']
tadeo doberska	['house music']
taiken	[]
tba	['techno']
tech house	[]
technical knockout	[]
triggerch  switzerland	[]
udossonmredit	[]
und  trapez  torino  I	[]
und als DJs	[]
ursprung	[]
uvm	[]
valerio spoletini  switzerland	[]
van nutt  switzerland	[]
vannutt  vannutt  zurich  CH	[]
vo dir und fÃ¼r di	[]
vo dir und für di	[]
welches genau zu beobachten ist Hier tauschen sich Künstler untereinander aus und unterstützen sich gegenseitig in Sachen Musikproduktionen und Kooperationen	[]
whatever	[]
wo genau dÃ¶rt nÃ¤he sigriswil	[]
wo genau dört nähe sigriswil	[]
wortkarg	[]
zerO	['downtempo', 'downtempo', 'electronic', 'nu jazz', 'downtempo', 'downtempo', 'downtempo', 'electronic', 'nu jazz', 'downtempo', 'downtempo', 'downtempo', 'electronic', 'nu jazz', 'downtempo']
zh	[]
zip  perlon  germany	[]
Âme Live	[]
Ãme Live	[]
ÐÐ¾ÑÐ½Ð¾Ð¹ Ð´Ð¾Ð·Ð¾Ñ	[]
ÜNSAL KAPTAN sbar luzern	[]
Ночной дозор	[]
