festival,location,date,artist
VERBIER FESTIVAL,Verbier,2012-Juil.-30,RAY CHEN
VERBIER FESTIVAL,Verbier,2012-Juil.-30,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2012-Juil.-30,CHRISTOPH PREGARDIEN
VERBIER FESTIVAL,Verbier,2012-Juil.-31,JAN LISIECKI
VERBIER FESTIVAL,Verbier,2012-Juil.-31,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2012-Juil.-31,JOSHUA BELL
VERBIER FESTIVAL,Verbier,2012-Aout-01,ALEXANDER MELNIKOV
VERBIER FESTIVAL,Verbier,2012-Aout-01,PINK MARTINI
VERBIER FESTIVAL,Verbier,2012-Aout-01,RAY CHEN
VERBIER FESTIVAL,Verbier,2012-Aout-02,ANTOINE TAMESTIT
VERBIER FESTIVAL,Verbier,2012-Aout-02,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2012-Aout-02,RAY CHEN
VERBIER FESTIVAL,Verbier,2012-Aout-03,DAVID KADOUCH
VERBIER FESTIVAL,Verbier,2012-Aout-03,YUJA WANG
VERBIER FESTIVAL,Verbier,2012-Aout-03,LEONIDAS KAVAKOS
VERBIER FESTIVAL,Verbier,2012-Aout-04,ROLANDO VILLAZON
VERBIER FESTIVAL,Verbier,2012-Aout-04,QUATUOR HAGEN
VERBIER FESTIVAL,Verbier,2012-Aout-05,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2011-Juil.-15,AMATEUR CHAMBER MUSIC WEEK
VERBIER FESTIVAL,Verbier,2011-Juil.-15,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2011-Juil.-16,LARS VOGT
VERBIER FESTIVAL,Verbier,2011-Juil.-16,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2011-Juil.-16,HELENA BASHKIROVA
VERBIER FESTIVAL,Verbier,2011-Juil.-17,KIRILL TROUSSOV
VERBIER FESTIVAL,Verbier,2011-Juil.-17,LISA BATIASHVILI
VERBIER FESTIVAL,Verbier,2011-Juil.-17,ANGELA HEWITT
VERBIER FESTIVAL,Verbier,2011-Juil.-18,JULIEN QUENTIN
VERBIER FESTIVAL,Verbier,2011-Juil.-18,LOUIS SCHWIZGEBEL WANG
VERBIER FESTIVAL,Verbier,2011-Juil.-18,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2011-Juil.-18,MATTHIAS GOERNE
VERBIER FESTIVAL,Verbier,2011-Juil.-19,MARTIN HELMCHEN
VERBIER FESTIVAL,Verbier,2011-Juil.-19,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2011-Juil.-19,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2011-Juil.-20,DAVID GARRETT
VERBIER FESTIVAL,Verbier,2011-Juil.-20,LLYR WILLIAMS
VERBIER FESTIVAL,Verbier,2011-Juil.-20,LLYR WILLIAMS
VERBIER FESTIVAL,Verbier,2011-Juil.-20,LEIF OVE ANDSNES
VERBIER FESTIVAL,Verbier,2011-Juil.-21,STEPHEN HOUGH
VERBIER FESTIVAL,Verbier,2011-Juil.-21,THOMAS QUASTHOFF
VERBIER FESTIVAL,Verbier,2011-Juil.-21,LISA BATIASHVILI
VERBIER FESTIVAL,Verbier,2011-Juil.-22,JAN LISIECKI
VERBIER FESTIVAL,Verbier,2011-Juil.-22,NELSON GOERNER
VERBIER FESTIVAL,Verbier,2011-Juil.-22,ANGELA HEWITT
VERBIER FESTIVAL,Verbier,2011-Juil.-23,MARTIN HELMCHEN
VERBIER FESTIVAL,Verbier,2011-Juil.-23,VALERIY SOKOLOV
VERBIER FESTIVAL,Verbier,2011-Juil.-23,EVGENY KISSIN
VERBIER FESTIVAL,Verbier,2011-Juil.-23,DAME KIRI TE KANAWA
VERBIER FESTIVAL,Verbier,2011-Juil.-24,RENAUD CAPUCON
VERBIER FESTIVAL,Verbier,2011-Juil.-24,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2011-Juil.-24,STEPHEN KOVACEVITCH
VERBIER FESTIVAL,Verbier,2011-Juil.-25,GIDON KREMER
VERBIER FESTIVAL,Verbier,2011-Juil.-25,GAUTIER CAPUCON
VERBIER FESTIVAL,Verbier,2011-Juil.-25,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2011-Juil.-25,THOMAS QUASTHOFF
VERBIER FESTIVAL,Verbier,2011-Juil.-26,DENIS MATSUEV
VERBIER FESTIVAL,Verbier,2011-Juil.-26,KHATIA BUNIATISHVILI
