festival,location,date,artist
JAZZCONTREBAND,Sallanches,2009-Oct.-09,JEREMY TORDJMAN
JAZZCONTREBAND,Nyon,2009-Oct.-09,MALCOLM BRAFF
JAZZCONTREBAND,Geneve,2009-Oct.-09,MATHIEU ROSSIGNELLY
JAZZCONTREBAND,Carouge,2009-Oct.-09,FORMAT A3
JAZZCONTREBAND,Thonon Les Bains,2009-Oct.-10,LES NOUVEAUX NEZ / LE JAZZ FAIT SON CIRQUE/KEKIDILELAPIN
JAZZCONTREBAND,Geneve,2009-Oct.-10,STRAYHORNMONK
JAZZCONTREBAND,Carouge,2009-Oct.-10,HADRIEN FERAUD
JAZZCONTREBAND,Geneve,2009-Oct.-12,DAVID ROBIN
JAZZCONTREBAND,Evian Les Bains,2009-Oct.-13,DAVID REINHARDT
JAZZCONTREBAND,Divonne Les Bains,2009-Oct.-16,CABINE 7
JAZZCONTREBAND,Annemasse,2009-Oct.-16,THE PUPPINI SISTERS
JAZZCONTREBAND,Geneve,2009-Oct.-16,MARCOS JIMENEZ
JAZZCONTREBAND,Carouge,2009-Oct.-16,LES PAIENS
JAZZCONTREBAND,Annemasse,2009-Oct.-17,NEIL COWLEY
JAZZCONTREBAND,Thonon Les Bains,2009-Oct.-17,ELIANE ELIAS
JAZZCONTREBAND,Geneve,2009-Oct.-17,CHARLES GAYLE
JAZZCONTREBAND,Carouge,2009-Oct.-17,TRIO PIRANHA
JAZZCONTREBAND,Geneve,2009-Oct.-18,TRIO NON TEMPERE
JAZZCONTREBAND,Carouge,2009-Oct.-21,JEREMY TORDJMAN
JAZZCONTREBAND,Seynod,2009-Oct.-22,MARC PERRENOUD
JAZZCONTREBAND,Meyrin,2009-Oct.-22,FRANCOIS COUTURIER
JAZZCONTREBAND,Ferney Voltaire,2009-Oct.-23,GAEL HORELLOU
JAZZCONTREBAND,Thonon Les Bains,2009-Oct.-23,MOKHTAR SAMBA
JAZZCONTREBAND,Monthey,2009-Oct.-23,JACKY MILLIET
JAZZCONTREBAND,Nyon,2009-Oct.-23,ERIK TRUFFAZ
JAZZCONTREBAND,Geneve,2009-Oct.-23,SAMUEL HUGUENIN
JAZZCONTREBAND,Carouge,2009-Oct.-23,N'RELAX
JAZZCONTREBAND,Yverdon Les Bains,2009-Oct.-24,N'RELAX
JAZZCONTREBAND,Saint Claude,2009-Oct.-24,AHMAD MANSOUR
JAZZCONTREBAND,Geneve,2009-Oct.-24,OLIVIER HUTMAN
JAZZCONTREBAND,Carouge,2009-Oct.-24,BRAZUK
JAZZCONTREBAND,Geneve,2008-Oct.-10,BRAD SHEPIK
JAZZCONTREBAND,Carouge,2008-Oct.-10,GUILLAUME PERRET AND THE ELECTRIC EPIC
JAZZCONTREBAND,Geneve,2008-Oct.-11,JULIEN PINOL
JAZZCONTREBAND,Carouge,2008-Oct.-11,REMY COUVEZ
JAZZCONTREBAND,Geneve,2008-Oct.-17,HOPE PROJECT
JAZZCONTREBAND,Carouge,2008-Oct.-17,GIGI CIFARELLI
JAZZCONTREBAND,Geneve,2008-Oct.-18,TRE'
JAZZCONTREBAND,Carouge,2008-Oct.-18,MONOFOCUS
JAZZCONTREBAND,Geneve,2008-Oct.-19,HELENE LABARRIERE
JAZZCONTREBAND,Divonne Les Bains,2008-Oct.-23,YARON HERMAN
JAZZCONTREBAND,Monthey,2008-Oct.-24,DEMI EVANS
JAZZCONTREBAND,Geneve,2008-Oct.-24,ONTO IT QUARTET
JAZZCONTREBAND,Carouge,2008-Oct.-24,OMBU
JAZZCONTREBAND,Divonne Les Bains,2008-Oct.-25,BIG BAND  DE DIVONNE
JAZZCONTREBAND,Geneve,2008-Oct.-25,JEB BISHOP
JAZZCONTREBAND,Carouge,2008-Oct.-25,MIKE LADD
JAZZCONTREBAND,Geneve,2007-Oct.-14,SWING SESSION
JAZZCONTREBAND,Onex,2007-Oct.-16,GABRIELE MIRABASSI
JAZZCONTREBAND,Thonon Les Bains,2007-Oct.-16,ETIENNE MBAPPE
JAZZCONTREBAND,Meyrin,2007-Oct.-16,MARTIAL SOLAL
JAZZCONTREBAND,Onex,2007-Oct.-18,CHRISTOPH STIEFEL
JAZZCONTREBAND,Geneve,2007-Oct.-18,ROY CAMPBELL
JAZZCONTREBAND,Seynod,2007-Oct.-19,BRUNO ANGELINI
JAZZCONTREBAND,Monthey,2007-Oct.-19,THE SLIDE QUARTET
JAZZCONTREBAND,Geneve,2007-Oct.-19,YVES CERF
JAZZCONTREBAND,Annemasse,2007-Oct.-20,HOCUS POCUS
JAZZCONTREBAND,Ferney Voltaire,2007-Oct.-20,YARON HERMAN
JAZZCONTREBAND,Saint Claude,2007-Oct.-20,ERIC GROLEAU
JAZZCONTREBAND,Geneve,2007-Oct.-20,FRANCOIS GALLIX
JAZZCONTREBAND,Carouge,2007-Oct.-20,CLEM
JAZZCONTREBAND,Geneve,2007-Oct.-23,IN TRANSIT
JAZZCONTREBAND,Thonon Les Bains,2007-Oct.-24,GARY BURTON
JAZZCONTREBAND,Geneve,2007-Oct.-25,IN TRANSIT
JAZZCONTREBAND,Annecy,2007-Oct.-26,MICHEL WINTSCH
JAZZCONTREBAND,Geneve,2007-Oct.-26,EDWARD PERRAUD
JAZZCONTREBAND,Carouge,2007-Oct.-26,WONDER BRASS FACTORY
JAZZCONTREBAND,Saint Claude,2007-Oct.-27,FRANCOIS GALLIX
JAZZCONTREBAND,Geneve,2007-Oct.-27,LUCIEN DUBUIS
JAZZCONTREBAND,Carouge,2007-Oct.-27,LE BOCAL
JAZZCONTREBAND,Annecy,2006-Oct.-11,E'MOW
JAZZCONTREBAND,Geneve,2006-Oct.-11,AHMAD MANSOUR
JAZZCONTREBAND,Seynod,2006-Oct.-12,GABRIEL ZUFFEREY
JAZZCONTREBAND,Geneve,2006-Oct.-12,AHMAD MANSOUR
JAZZCONTREBAND,Geneve,2006-Oct.-13,JOJO MAYER'S NERVE
JAZZCONTREBAND,Saint Claude,2006-Oct.-14,YVES ROUSSEAU
JAZZCONTREBAND,Geneve,2006-Oct.-14,GABRIEL ZUFFEREY
JAZZCONTREBAND,Geneve,2006-Oct.-15,REGGIE WASHINGTON
JAZZCONTREBAND,Onex,2006-Oct.-19,ELISABETH KONTOMANOU
JAZZCONTREBAND,Ferney Voltaire,2006-Oct.-19,JEAN AUSSANAIRE
JAZZCONTREBAND,Thonon Les Bains,2006-Oct.-19,MARIA PIA DE VITO
JAZZCONTREBAND,Monthey,2006-Oct.-20,ELISABETH KONTOMANOU
JAZZCONTREBAND,Geneve,2006-Oct.-20,CHALA CUBANA
JAZZCONTREBAND,Geneve,2006-Oct.-21,KNOM QUINTET
JAZZCONTREBAND,Annemasse,2006-Oct.-22,SWING GONES
