,Unnamed: 0,location,event,date,artists,genre
16190,22,Zürich,Atomic,2014-10-02,"['Atomic ', ' Fredrik Ljungkvist ', ' Magnus Broo ', ' Håvard Wilk ', ' Ingebrigt Håker Flaten ', ' Hans Hulbækmo ']",
16191,23,Lausanne,Casseurs-Flowters,2014-10-02,['Casseurs Flowters '],Electronic
16192,24,Chur,Rooftoprunners,2014-10-02,['Rooftoprunners '],
16193,25,Zürich,Billiger-Bauer,2014-10-02,"[' Omri Ziegele ', ' Jürg Wickihalder ', ' Nick Gutersohn ']",
16194,26,Aarau,The-Samuel-Jackson-Five,2014-10-02,['The Samuel Jackson Five '],
16195,27,Uster,Monday-Move,2014-10-02,"[' ', ' Jan Hofmann ', ' Rahel Kofmehl ', ' Florian Blaser ', ' Martin Burkhardt ']",Pop
16196,28,Baden,Songs-mit-Streicheleinheiten,2014-10-02,"[' Miriam Harzenmoser ', ' Ueli Gygli ', ' Burkhard ', ' Alex Merz ']",
16197,29,Zürich,Anthony-Joseph,2014-10-02,"['Anthony Joseph ', ' Anthony Joseph ', ' Andrew John ', ' Jonathan Idiagbonya ', ' Eddie Hick ', ' Roger Raspail ']",Pop
16198,30,Zürich,Falcone-Jam,2014-10-02,"[' Silvan Petite ', ' Leon Duncan ', ' Dani Zihlmann ', ' Philipp Häfliger ', ' Mike Ryrie ']",Pop
16199,31,Luzern,Kaama,2014-10-02,"[' Katja Mair ', ' Christy Doran ', ' Hanspeter Pfammatter ', ' Andreas Schnellmann ', ' Marc Halbheer ']",
16200,32,Basel,Salsa-All-Styles,2014-10-02,[' 20-21 Uhr Tanzkurs Bailar Casino '],
16201,33,Lausanne,Joke,2014-10-02,['Joke '],Electronic
16202,34,Lausanne,Gaspard-Royant,2014-10-02,['Gaspard Royant '],
16203,35,Bern,The-Graveltones,2014-10-02,['The Graveltones '],
16204,36,Lyss,Greed,2014-10-02,['Greed '],
16205,0,Bern,Freiburger-Domsingknaben,2014-10-03,[' Prof. Norbert Düchtel '],Classic
16206,1,Basel,Orgelspiel-zum-Feierabend,2014-10-03,['Birgit Tittel '],Classic
16207,2,Dietikon,Feierabendmusik-in-der-Kirche,2014-10-03,"['Inge Rott ', ' Bernhard Hörler ']",Classic
16208,3,Pratteln,Up-in-Smoke-Festival-Vol.-2,2014-10-03,"['Blues Pills ', ' Budzillus ', ' Fu Manchu ']",
16209,4,Luzern,Radio-Pilatus-Music-Night,2014-10-03,['Sunrise Avenue '],Pop
16210,5,Basel,AMG-World-Orchestras,2014-10-03,[' Martha Argerich '],Classic
16211,6,null,Geschichten-aus-dem-Wiener-Wald,2014-10-03,[' Strauss '],Classic
16212,7,null,1.-Meisterzyklus-Konzert,2014-10-03,['Hélène Grimaud '],Classic
16213,8,Zürich,First-Aid-Kit,2014-10-03,"['First Aid Kit ', ' Jo Rose ']",
16214,9,Bern,L'art-pour-l'aar,2014-10-03,"[' Fedor Stroganov ', ' Sabine Kaipainen ']",Classic
16215,10,Liestal,NBA-Band,2014-10-03,"[' Andi Müller ', ' Steffen Arpagaus ', ' Urs Nüssli ', ' Mario Caspar ']",Pop
16216,11,Dübendorf,Jazztage-Germany,2014-10-03,"[' Rudi Mahall ', ' Sebastian Gramss ', ' Etienne Nillesen ']",
16217,12,Zürich,In-Flames,2014-10-03,['In Flames '],
16218,13,Altikon,Schlosshof-Musikkollektiv,2014-10-03,"[' Angel Ontalva ', ' Vasco Trilla ', ' Beat Gisler ', ' Carles Peris ']",
16219,14,Zürich,Bitter-Ruin-abgesagt,2014-10-03,"['Bitter Ruin ', ' Georgia Train ', ' Ben Richards ']",Pop
16220,15,Zürich,Acoustic-Friday,2014-10-03,"[' Attila Vural ', ' Remo Weidmann ']",Pop
16221,16,Zürich,New-Tango-Songbook,2014-10-03,"[' Marcela Arroyo ', ' Julio Azcano ', ' Daniel Pezzotti ', ' Claudio Spieler ']",
16222,17,Zürich,A-Jazz-Duo-Night,2014-10-03,"['Rodrigo Botter Maio ', ' Gregor Müller ']",
16223,18,Rorbas-Freienstein,Kouyaté-Brönnimann,2014-10-03,"[' Issa Kouyaté ', ' Jan Galega Brönnimann ']",
16224,19,Zürich,Morning-Parade,2014-10-03,['Morning Parade '],Pop
16225,20,null,Internationales-Gitarrenfestival-Fribourg,2014-10-03,"['Duo Zsapka ', ' Jozef Zsapka ', ' Dagmar Zapka ']",
16226,21,Seuzach,Harfe-Violine-Visuelles,2014-10-03,"[' Corinne Kappeler ', ' Daniel Treyer ']",Classic
16227,22,Winterthur,Five-On-Fire,2014-10-03,"[' David Gubelmann ', ' Marvin Trummer ', ' Mirco Häberli ', ' Peter Preibisch ']",
16228,23,Zürich,Andreae-Birchall-Cheetham,2014-10-03,"['Andreae-Birchall-Cheetham ', ' Samuel Andreae ', ' David Birchall ', ' Andrew Cheetham ']",
16229,24,Zürich,Yves-Theiler-Trio,2014-10-03,"[' Yves Theiler ', ' Valentin Dietrich ', ' Lukas Mantel ']",
16230,25,Basel,Eduardo-Machado-Quinteto,2014-10-03,"[' Beto Sapio ', ' Vinicius Melo ', ' Gil Reis ', ' Eduardo Machado ', ' Alexandre Cunha ']",
16231,26,Zürich,Mashrou-Leila,2014-10-03,"['Mashrou Leila ', ' Hamed Sinno ', ' Haig Papazian ', ' Ibrahim Badr ', ' Firas Abu-Fakher ', ' Carl Gerges ']",
16232,27,Zug,Albert-Hammond,2014-10-03,['Albert Hammond '],Pop
16233,28,Winterthur,Burst-&-Bloom,2014-10-03,"['Øjne ', ' Tiger Magic ']",
16234,29,Basel,Acoustic-Soul,2014-10-03,"[' Josephine Pee ', ' Chris Parrat ', ' Dirk Wochner ', ' Peter Streich ']",Pop
16235,30,Basel,Planningtorock,2014-10-03,['Planningtorock '],Pop
16236,31,Aarau,We-Were-Promised-Jetpacks,2014-10-03,"['We Were Promised Jetpacks ', ' Fatherson ']",
16237,32,Basel,Peter-Broderick,2014-10-03,['Peter Broderick '],Pop
16238,33,Zürich,Reza-Dinally,2014-10-03,"['Reza Dinally ', ' support: Romy ']",Pop
16239,34,Düdingen,Eaux,2014-10-03,['Eaux '],Pop
16240,35,Thun,Illbilly-Hitec,2014-10-03,['Illbilly Hitec '],
16241,36,Lausanne,Holy-Groove-Festival,2014-10-03,"['The Slingshots ', ' Calibro 35 ']",
16242,37,Dübendorf,Jazztage-Germany,2014-10-03,"['Äl Jawala ', ' Steffi Schimmer ', ' Krischan Lukanow ', ' Daniel Verdier ', ' Markus Schumacher ', ' Daniel Pellegrini ']",
16243,38,Zürich,Freevolution,2014-10-03,"[' Amadeus Huber ', ' Giuliano Nodari ', ' Roberto Granja ', ' Arsène Scheller ', ' Michel Hofer ', ' Linus Skarlatos ']",
16244,39,Sankt-Gallen,Fatima-Al-Qadiri,2014-10-03,"['Fatima Al Qadiri ', ' James Ferraro ']",Electronic
16245,40,Zug,Eko-Fresh,2014-10-03,"['Eko Fresh ', ' Massiv ']",
16246,41,Zürich,Riders-Connection,2014-10-03,['Riders Connection '],
16247,42,Luzern,Wicked-Vibes,2014-10-03,['Escape Route Music '],
16248,43,Zürich,The-Graveltones,2014-10-03,['The Graveltones '],
16249,44,Lausanne,Joseph-Capriati,2014-10-03,['Joseph Capriati '],Electronic
16250,45,Carouge,Jorge-Celedon,2014-10-03,['Jorge Celedon '],
16251,0,Winterthur,Konzert,2014-10-04,"[' Anna Gordos ', ' Jaão Bastos ', ' Chelsea Czuchra ', ' Karen Krüttli-Child ', ' Felix Haller ']",Classic
16252,1,null,Konzert,2014-10-04,['Evelyn Glennie '],Classic
16253,2,Winterthur,Herbstkonzerte,2014-10-04,"['John Thade ', ' Annkatrin Isaacs ']",Classic
16254,3,null,Blonde-Redhead,2014-10-04,['Blonde Redhead '],
16255,4,Zürich,Angel-Olsen,2014-10-04,"['Angel Olsen ', ' Rodrigo Amarante ']",
16256,5,Luzern,Radio-Pilatus-Music-Night,2014-10-04,['Sunrise Avenue '],Pop
16257,6,null,Hussy-Hicks,2014-10-04,['Hussy Hicks '],
16258,7,Dübendorf,Jazztage-Germany,2014-10-04,"['Three Fall ', ' Lutz Streun ', ' Til Schneider ', ' Sebastian Winne ']",
16259,8,Chur,Insomnia-Fest,2014-10-04,"["" Emma's Daydream ""]",
16260,9,Zürich,Der-schwarze-Ball,2014-10-04,"['VNV Nation ', ' Torul ']",Pop
16261,10,Lausanne,In-Flames,2014-10-04,['In Flames '],
16262,11,Chur,Konzert,2014-10-04,['Anna Vinnitskaya '],Classic
16263,12,Zürich,Schmaz-and-The-Fabulous-Jukebox,2014-10-04,"[' Gallus Hächler ', ' Marcel Benedikt ', ' Rainer Fröhlich ']",Pop
16264,13,Winterthur,Songs-from-Utopia,2014-10-04,"[' Rebekka Zarkava ', ' g) Jura Dolezal ']",
16265,14,Feuerthalen,Global-Player-World-Dance-II,2014-10-04,[' SPCZ '],
16266,15,Zürich,Carminho,2014-10-04,"['Carminho ', ' Carminho ', ' Luis Guerreiro ', ' Diogo Clemente ', ' Marino de Freitas ']",
16267,16,Zürich,Nick-Howard,2014-10-04,"['Nick Howard ', ' Tyrone Wells ']",Pop
16268,17,Maur,Harfe-Violine-Visuelles,2014-10-04,"[' Corinne Kappeler ', ' Daniel Treyer ']",Classic
16269,18,Zürich,The-Quartet-of-Bash,2014-10-04,"['Lukas Roos ', ' Florian Möbes ', ' Domi Chansorn ']",
16270,19,Zürich,Tony-Allen,2014-10-04,"['Tony Allen ', ' Tony Allen ', ' Nicolas Giraud ', ' Yann Jankielewicz ', ' Jean PHi Dary ', ' Indy Dibongue ']",
16271,20,Basel,Eduardo-Machado-Quinteto,2014-10-04,"[' Beto Sapio ', ' Vinicius Melo ', ' Gil Reis ', ' Eduardo Machado ', ' Alexandre Cunha ']",
16272,21,Uster,La-Triada,2014-10-04,"[' Corin Curschellas ', ' Astrid Alexandre ', ' Ursina Giger ']",
16273,22,Schaffhausen,Albert-Hammond,2014-10-04,['Albert Hammond '],Pop
16274,23,Winterthur,Alana-Amram-&-The-Rough-Gems,2014-10-04,['Alana Amram & The Rough Gems '],
16275,24,Oberentfelden,Eat-the-Gun,2014-10-04,['Eat the Gun '],
16276,25,null,Internationales-Gitarrenfestival-Fribourg,2014-10-04,"[' Isabel ', ' Claudio Rugo ', ' Patrick Perrier ']",Pop
16277,26,null,Andy-Egert-Blues-Band,2014-10-04,"[' Andy Egert ', ' Robi Schweizer ', ' Jackson Durak ']",
16278,27,Dübendorf,Jazztage-Germany,2014-10-04,"['Rolf Kühn & Tri-O ', ' Rolf Kühn ', ' Ronny Graupe ', ' Johannes Fink ', ' Christian Lilinger ']",
16279,28,Zürich,Hawelka,2014-10-04,"['Hawelka ', ' Petr Novak ', ' Jan Georg Plavec ', ' Christian Seyffert ']",Pop
16280,29,Luzern,Retro-Night,2014-10-04,"[' Oliver Töngi ', ' Christian Mettler ', ' Mario Ineichen ']",Pop
16281,30,Lausanne,Holy-Groove-Festival,2014-10-04,"['Hackney Colliery Band ', ' Ebo Taylor ']",
16282,31,Herisau,Dana-Fuchs,2014-10-04,['Dana Fuchs '],
16283,32,Wil,Chali-2na-of-Jurassic-5,2014-10-04,['Chali 2na of Jurassic 5 '],
16284,33,Zürich,Amélie-Junes,2014-10-04,"[' Amélie Junes ', ' Michel Spahr ', ' Benjamin Heart ', ' Nicolas Stocker ']",
16285,34,Baden,Alice-Francis,2014-10-04,['Alice Francis '],
16286,35,Basel,Snowgoons-&-Nbs,2014-10-04,"['Snowgoons ', ' Nbs ', ' Resolute ']",
16287,36,Zürich,Neckless,2014-10-04,[' Me '],
16288,37,Basel,Youth-Avoiders,2014-10-04,"['Youth Avoiders ', ' Catholic Guilt ', ' Addenda ']",
16289,38,Lyss,Äl-Jawala-(D),2014-10-04,['Äl Jawala '],
16290,0,Lausanne,Holy-Groove-Festival,2014-10-05,['David Philips '],
16291,1,Basel,Azad-Karahan,2014-10-05,['Azad Karahan '],
16292,2,Zürich,Herbstkonzert,2014-10-05,"['Bach Collegium Zürich ', ' Hans-Dieter Mutschler  ']",Classic
16293,3,Zürich,Schmaz-and-The-Fabulous-Jukebox,2014-10-05,"[' Gallus Hächler ', ' Marcel Benedikt ', ' Rainer Fröhlich ']",Pop
16294,4,Rieden,Konzert,2014-10-05,[' Evelyn Glennie '],Classic
16295,5,Horgen,Kammermusikkonzert,2014-10-05,"['Noëlle Grüebler ', ' Sabine Bärtschi ', ' Philipp Mestrinel ']",Classic
16296,6,Zürich,Deutsch-Französische-Romantik,2014-10-05,"['Fabio Di Càsola ', ' Nadia Belneeva ']",Classic
16297,7,Basel,Ebo-Taylor,2014-10-05,['Ebo Taylor '],
16298,8,null,Internationales-Gitarrenfestival-Fribourg,2014-10-05,['Christoph Jäggin '],Classic
16299,9,Zürich,Kyle-Eastwood,2014-10-05,"['Kyle Eastwood ', ' Kyle Eastwood ', ' Andrew McCormack ', ' Quentin Collins ', ' Graeme Blevins ']",Pop
16300,10,Luzern,Eduardo-Machado-Quintet,2014-10-05,"[' Eduardo Machado ', ' Beto Sápio ', ' Gil Reis ', ' Vinícius Melo ', ' Alexandre Cunha ']",
16301,11,Zürich,Audi-Classical-Experience,2014-10-05,['Teo Gheorghiu '],Classic
16302,12,Winterthur,Schilter,2014-10-05,"[' Urs Senn ', ' Reto Senn ', ' Valentin Kessler ']",
16303,13,Winterthur,Max-Petersen-Trio,2014-10-05,"[' Max Petersen ', ' Lukas Traxel ', ' Paul Amereller ']",
16304,14,Luzern,Blonde-Redhead,2014-10-05,['Blonde Redhead '],
16305,15,Zürich,Still-Parade,2014-10-05,['Still Parade '],Pop
16306,16,Bern,Anthony-Joseph,2014-10-05,['Anthony Joseph '],
16307,0,Zürich,Festkonzert-100-Jahr-Jubiläum-Schweizerischer-Musikerverband,2014-10-06,[' works by Jean-François Michel '],Classic
16308,1,Zürich,Kid-Ink,2014-10-06,['Kid Ink '],
16309,2,Zürich,Ingrid-Michaelson-abgesagt,2014-10-06,['Ingrid Michaelson '],Pop
16310,3,Zürich,Azealia-Banks-abgesagt,2014-10-06,['Azealia Banks '],
16311,4,Zürich,Taymir,2014-10-06,['Taymir '],
16312,5,Baden,Sandy-Patton,2014-10-06,"['Sandy Patton ', ' Sandy Patton ', ' Franz Biffiger ', ' Michel Poffet ', ' Wege Wüthrich ', ' David Elias ']",
16313,6,Zürich,Mick-Harvey,2014-10-06,['Mick Harvey '],
16314,7,Zürich,Artist-in-Residence-Florian-Egli,2014-10-06,"[' René Mosele ', ' François Lana ', ' Blaise Hommage ', ' Dominic Egli ', ' Gileno Santana ', ' Dave Gisler ']",
16315,8,Basel,Jazzkollektiv,2014-10-06,"['Johannes Gutfleisch ', ' Roberto Koch ', ' Oliver Pellet ']",
16316,9,Winterthur,Uma,2014-10-06,['Uma '],Pop
16317,0,Zürich,Jazzapero,2014-10-07,"[' Dudu Penz ', ' Mauro Martins ', ' Floriano Inácio Junior ', ' Rodrigo Botter Maio ']",
16318,1,Zürich,Konzert,2014-10-07,"[' Dame Evelyn Glennie ', ' Fabian Müller ']",Classic
16319,2,Zürich,Erlend-Øye-&-The-Rainbows,2014-10-07,['Erlend Øye & The Rainbows '],Pop
16320,3,Bern,Me,2014-10-07,['Me '],
16321,4,Zürich,Scherrer-Evans-Kurmann-Rossy,2014-10-07,"[' Andy Scherrer ', ' William Evans ', ' Stephan Kurmann ', ' Jorge Rossy ']",
16322,5,Luzern,Tribe-Frowst,2014-10-07,"[' DJs Pascal Eugster ', ' Nicolas Gurtner ', ' Lucien Matthey ']",
16323,6,null,Helldorado,2014-10-07,['Helldorado '],
16324,7,Luzern,Amplifier,2014-10-07,['Amplifier '],
16325,8,Zürich,Hundred-Waters,2014-10-07,['Hundred Waters '],
16326,9,Basel,Melanoia,2014-10-07,"[' Hayden Chisholm ', ' Ronnie Graupe ', ' Achim Kaufmann ', ' Dejan Terzic ']",
16327,10,Basel,Black-Atlass,2014-10-07,['Black Atlass '],
16328,11,null,Swans,2014-10-07,"['Swans ', ' Pharmakon ']",
16329,0,Zürich,Masterinterpreten-Opus-I,2014-10-08,[' Maria Solozobova '],Classic
16330,1,Pratteln,Master,2014-10-08,['Master '],
16331,2,null,Internationales-Gitarrenfestival-Fribourg,2014-10-08,['Miyasaki-Lagrost '],
16332,3,Zürich,Soja,2014-10-08,"['Soja ', '  Lloyd Yates ']",
16333,4,Chur,Folkclub-Chur,2014-10-08,['Randy Thompson Band '],
16334,5,Zürich,Jazzbaragge-Wednesday-Jam,2014-10-08,"['Dave Gisler ', ' Raphael Walser ', ' Rico Baumann ']",
16335,6,Zürich,Jungle-Soap,2014-10-08,"[' Hansueli Tischhauser ', ' Andreas Wettstein ']",
16336,7,Winterthur,Ghost-Town-Trio,2014-10-08,"[' Bettina Klöti ', ' Vera Kappeler ', ' Urs Vögeli ']",
16337,8,Zürich,Lurrie-Bell,2014-10-08,"['Lurrie Bell ', ' Lurrie Bell ', ' Melvin Smith ', ' Russell Green ', ' Willie Hayes ']",Pop
16338,9,null,Hundred-Waters,2014-10-08,['Hundred Waters '],
16339,10,null,Wiedmann-King-Krischkowsky,2014-10-08,"[' Martin Wiedmann ', ' Florian King ', ' Christian Krischkowsky ']",
16340,11,null,Swans,2014-10-08,"['Swans ', ' Pharmakon ']",
16341,12,Basel,Melanoia,2014-10-08,"[' Hayden Chisholm ', ' Ronnie Graupe ', ' Achim Kaufmann ', ' Dejan Terzic ']",
16342,13,Basel,Scratches,2014-10-08,"[' Sarah-Maria Bürgin ', ' Sandro Corbat ']",Pop
16343,14,Kriens,ZS,2014-10-08,['ZS '],
16344,0,Baden,Rea-Som,2014-10-09,[' Rea Hunziker '],
16345,1,Rothrist,Live-Recording-Session,2014-10-09,"[' Andreas Wüthrich ', ' Joe Schwach  ', ' Marc Anderegg  ', ' Mario Caspar  ']",
16346,2,Solothurn,Noche-de-salsa,2014-10-09,['Live: Byron & Ariadni '],
16347,3,Liestal,Pink-Pedrazzi,2014-10-09,['Pink Pedrazzi '],Pop
16348,4,Zürich,Beethoven-und-Schumann-Drei-Klavierabende,2014-10-09,['Ronald Brautigam '],Classic
16349,5,null,International-Piano-Series,2014-10-09,['Alexander Gavrylyuk '],Classic
16350,6,Zug,Dejan-Terzic-Melanoia,2014-10-09,"[' Hayden Chisholm ', ' Ronnie Graupe ', ' Achim Kaufmann ']",
16351,7,Zürich,Escape-The-Fate,2014-10-09,"['Escape The Fate ', ' support: Glamour Of The Kill ', "" New Year's Day ""]",
16352,8,Zürich,Absolva,2014-10-09,['Absolva '],
16353,9,Pratteln,Equilibrium,2014-10-09,['Equilibrium '],
16354,10,Basel,Lieder-zur-Laute-und-Gitarre,2014-10-09,"['Evelyn Tubb ', ' Peter Croton ']",Classic
16355,11,Winterthur,Theo-Kapilidis,2014-10-09,"[' Theo Kapilidis ', ' Florian Egli ', ' Arne Huber ', ' Maxime Paratte ']",
16356,12,Zürich,Antemasque,2014-10-09,['Antemasque '],
16357,13,null,Jake-Calypso-&-His-Red-Hot,2014-10-09,['Jake Calypso & His Red Hot '],
16358,14,Bern,Helldorado,2014-10-09,"['Helldorado ', ' Hedvig Mollestad Trio ']",
16359,15,Zürich,Fenster,2014-10-09,['Fenster '],Pop
16360,16,Basel,Cecile-Verny-Quartet,2014-10-09,"[' Cecile Verny ', ' Andreas Erchinger ', ' Bernd Heitzler ', ' Lars Binder ']",
16361,17,Baden,Songs-mit-Streicheleinheiten,2014-10-09,"[' Miriam Harzenmoser ', ' Ueli Gygli ', ' Burkhard ', ' Alex Merz ']",
16362,18,Münchenstein,Münchensteiner-Blues-Night,2014-10-09,['Mike Andersen '],
16363,19,Luzern,Ralph-Alessi-Quartet,2014-10-09,"[' DJs Ralph Alessi ', ' Gary Versace ', ' Drew Gress ', ' Nashiet Waits ']",
16364,20,Zürich,Rodrigo-Botter-Maio-&-Jazz-via-Brasil-Sextett,2014-10-09,"[' Rodrigo Botter Maio ', ' Daniel Schenker ', ' René Mosele ', ' Gregor Müller ', ' Eduarto Penz ', ' Florian Reichle ']",
16365,21,Zürich,Moira,2014-10-09,"[' Carola Wirth ', ' Daniel Eugster ', ' Gabriel Duss ', ' Christian Winiker ']",Pop
16366,22,Zürich,Nueva-Costa,2014-10-09,['Nueva Costa '],
16367,23,Zürich,Taku-Sugimoto,2014-10-09,"['Taku Sugimoto ', ' Taku Sugimoto ', ' Burkhard Beins ', ' Jean-Philippe Gross ', ' Christian Kobi ', ' Jonas Kocher ']",
16368,24,Basel,Salsa-All-Styles,2014-10-09,['20-21 Uhr Tanzkurs Bailar Casino '],
16369,25,null,Adrian-Emanuel-Egli-5tett,2014-10-09,"[' Michael Neff ', ' Stefan Andrés ', ' Mirco Häberli ', ' Mario Söldi ', ' Adrian E. Egli ']",
16370,26,Bern,The-Honshu-Wolves,2014-10-09,['The Honshu Wolves '],
16371,27,Basel,Ancient-Mith,2014-10-09,"['Ancient Mith ', ' Blindspot ']",
16372,28,Zürich,Falcone-Jam,2014-10-09,"[' Silvan Petite ', ' Leon Duncan ', ' Dani Zihlmann ', ' Philipp Häfliger ', ' Mike Ryrie ']",Pop
16373,29,Winterthur,Dÿse,2014-10-09,['Dÿse '],
16374,30,Zürich,Fuchigami-to-Funato,2014-10-09,['Fuchigami to Funato '],Pop
16375,31,Lausanne,Honeyblood,2014-10-09,['Honeyblood '],Pop
16376,32,Kloten,Dominique-Fricot,2014-10-09,['Dominique Fricot '],
16377,33,Zürich,Brian-Smith,2014-10-09,['Brian Smith '],Pop
16378,34,Basel,Megaloh-&-Afrob,2014-10-09,['Megaloh & Afrob '],Pop
16379,0,Zürich,Orgel-Einweihungskonzert,2014-10-10,"['Andreas Jost ', ' Tobias Willi ']",Classic
16380,1,Basel,Orgelspiel-zum-Feierabend,2014-10-10,['Cécile Mansuy '],Classic
16381,2,Dietikon,Feierabendmusik,2014-10-10,['Bernhard Hörler '],Classic
16382,3,Riehen,Ute-Lemper,2014-10-10,['Ute Lemper '],Pop
16383,4,Zürich,The-Brew,2014-10-10,['The Brew '],
16384,5,Zürich,Kammermusik-Konzert,2014-10-10,"['Gina Maria McGuinness ', ' Daniel Bron ', ' Benjamin Kammerer ']",Classic
16385,6,Zürich,Acoustic-Friday,2014-10-10,"[' Christof Mahnig ', ' Lukas Traxel ', ' Laurent Méteau ', ' Emanuel Künzi ']",
16386,7,Uster,Helix,2014-10-10,['Helix '],
16387,8,Basel,Danner-Krasnovska,2014-10-10,"[' Waltraud Danner ', ' Iryna Krasnovska ']",Pop
16388,9,Zürich,Trixie-Whitley,2014-10-10,['Trixie Whitley '],
16389,10,Solothurn,Black-Stone-Cherry,2014-10-10,['Black Stone Cherry '],
16390,11,Zürich,Harfe-Violine-Visuelles,2014-10-10,"[' Corinne Kappeler ', ' Daniel Treyer ']",Classic
16391,12,null,Charles-Aznavour,2014-10-10,['Charles Aznavour '],Pop
16392,13,Bülach,Swingin-Trombones,2014-10-10,"[' Danilo Moccia ', ' Paul Haag ', ' Peter Madsen ', ' Isla Eckinger ', ' Peter Schmidlin ']",
16393,14,Winterthur,Sauter-Schläppi,2014-10-10,"[' Tomas Sauter ', ' Daniel Schläppi ']",
16394,15,Zürich,Hofmann-Rofalski,2014-10-10,"['Hofmann-Rofalski ', ' Alex Hofmann ', ' Roman Rofalski ']",
16395,16,Zürich,Lars-Danielsson-Quartet,2014-10-10,"[' Lars Danielsson ', ' Yaron Herman ', ' Gustaf Ljunggren ', ' Xavier Desandre Navarre ']",Pop
16396,17,Basel,Johannes-Enders-Quartet-feat.-Billy-Hart,2014-10-10,"[' Johannes Enders ', ' Jean Paul Brodbeck ', ' Milan Nicolic ', ' Billy Hart ']",
16397,18,Zug,The-Fretless,2014-10-10,['The Fretless '],
16398,19,Liebefeld,Amagong,2014-10-10,['Amagong '],
16399,20,Zürich,Theo-Kapilidis,2014-10-10,"[' Theo Kapilidis ', ' Florian Egli ', ' Lukas Traxel ', ' Jonas Ruther ']",
16400,21,Aarau,Einar-Stray-Orchestra,2014-10-10,['Einar Stray Orchestra '],Pop
16401,22,Zürich,The-Aroostercrats,2014-10-10,['The Aroostercrats '],
16402,23,Romanshorn,Jörg-Enz-Organic-Trio,2014-10-10,"[' Jörg Enz ', ' Reinhold Hettich ', ' Jörg Bach ']",
16403,24,Zürich,Constant-Deviants,2014-10-10,"['Constant Deviants ', ' Rome ', ' One Speaker Supreme ']",
16404,25,Grenchen,Watchtown-Notes,2014-10-10,"[' Angela Hänni ', ' Francesco Michiché ', ' Guy Waechter ', ' Hans-Ruedi Nicklaus ', ' Tinu Oppliger ']",Pop
16405,26,Lausanne,Yann-Tiersen,2014-10-10,['Yann Tiersen '],
16406,27,Baden,Say-Yes-Dog,2014-10-10,['Say Yes Dog '],Pop
16407,28,null,Internationales-Gitarrenfestival-Fribourg,2014-10-10,['Nguyên Lè '],
16408,29,Aarau,Dubioza-Kolektiv,2014-10-10,['Dubioza Kolektiv '],
16409,30,Schaffhausen,Luka-Bloom,2014-10-10,['Luka Bloom '],Pop
16410,31,Zürich,Fuchigami-to-Funato,2014-10-10,['Fuchigami to Funato '],Pop
16411,32,Luzern,The-Fate,2014-10-10,['The Fate '],Pop
16412,33,Bern,Death-By-Chocolate,2014-10-10,['Death By Chocolate '],
16413,34,Wetzikon,Marcelo-Attie-&-Band,2014-10-10,['Marcelo Attie & Band '],
16414,35,Bern,Jake-Calypso-&-His-Red-Hot,2014-10-10,['Jake Calypso & His Red Hot '],
16415,36,Sankt-Gallen,Fenster,2014-10-10,['Fenster '],Pop
16416,37,Lyss,Chali-2na-of-Jurassic-5-(USA),2014-10-10,['Chali 2na of Jurassic 5 '],
16417,38,Pontresina,Voices-on-Top,2014-10-10,['Laurence Jones '],
16418,0,Winterthur,Tabla-und-Sitarkonzert,2014-10-11,"['Roger Odermatt ', ' Mendi Singh ']",
16419,1,null,Olma-Konzert,2014-10-11,['Maja Bösch '],Classic
16420,2,-Alte-Kirche,Boswil,2014-10-11,[' Dieter Nanz '],Classic
16421,3,Winterthur,Lockenhaus-on-Tour-Artist-in-Resonance,2014-10-11,"['Ilya Gringolts ', ' Benjamin Schmid ', ' Nicolas Altstaedt ', ' Aleksandar Madzar ']",Classic
16422,4,Zürich,Die-Sterne,2014-10-11,"['Die Sterne ', ' support: Der Bürgermeister ']",
16423,5,Zürich,Beethoven-und-Schumann-Drei-Klavierabende,2014-10-11,['Oleg Maisenberg '],Classic
16424,6,Riehen,Brahms'-doppelte-Liebe,2014-10-11,"['Lech Antonio Uszynski ', ' Stojan Krkuleski ', ' Barbara Uszynska ']",Classic
16425,7,Zürich,Oliver-Scheidies,2014-10-11,['Oliver Scheidies '],Pop
16426,8,Basel,Chorkonzert-Rosex,2014-10-11,['Vokalensemble Rosex '],Classic
16427,9,Bern,Headbangersball,2014-10-11,"[' 5 Stabbed 4 Corpses ', ' Tools Of The Trade ']",
16428,10,Basel,Icelandic-Sound-Company,2014-10-11,"[' Gunnar Kristinsson ', ' Rikhardur H. Fridriksson ']",
16429,11,Obfelden,Harfe-Violine-Visuelles,2014-10-11,"['Corinne Kappeler ', ' Daniel Treyer ']",Classic
16430,12,null,Internationales-Gitarrenfestival-Fribourg,2014-10-11,['Celia Romero '],
16431,13,Zürich,Tango-nuevo,2014-10-11,"[' Martin Delgado ', ' Pablo Gaitán ', ' Lucas Polichiso ', ' Maxi Natalutti ']",
16432,14,Zürich,Helldorado,2014-10-11,['Helldorado '],
16433,15,Lausanne,Black-M,2014-10-11,['Black M '],Pop
